event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2020-05-29 09:38:00,2020-05-29 09:46:00,2020-05-29 09:52:00,B4.2,0
2020-05-29 10:41:00,2020-05-29 10:46:00,2020-05-29 10:50:00,C9.3,0
2020-05-29 11:18:00,2020-05-29 11:21:00,2020-05-29 11:25:00,B2.9,0
2020-05-29 13:22:00,2020-05-29 13:45:00,2020-05-29 13:36:00,B2.6,0
2020-05-29 14:18:00,2020-05-29 14:22:00,2020-05-29 14:27:00,C1.0,0
2020-05-29 15:40:00,2020-05-29 15:47:00,2020-05-29 15:53:00,B2.4,0
2020-05-29 16:37:00,2020-05-29 16:48:00,2020-05-29 16:55:00,B8.7,0
2020-06-02 04:21:00,2020-06-02 04:55:00,2020-06-02 04:39:00,B1.5,0
2020-06-02 06:13:00,2020-06-02 06:19:00,2020-06-02 06:24:00,B2.9,0
2020-06-04 23:52:00,2020-06-05 00:01:00,2020-06-05 00:06:00,B3.5,0
2020-06-05 12:07:00,2020-06-05 12:46:00,2020-06-05 12:39:00,B9.0,0
2020-06-06 10:13:00,2020-06-06 10:20:00,2020-06-06 10:27:00,B1.0,0
2020-06-06 19:07:00,2020-06-06 19:19:00,2020-06-06 19:30:00,B2.7,0
2020-06-06 19:58:00,2020-06-06 20:02:00,2020-06-06 20:07:00,B1.1,0
2020-06-06 20:18:00,2020-06-06 20:27:00,2020-06-06 20:31:00,B1.4,0
2020-06-06 23:54:00,2020-06-07 00:01:00,2020-06-07 00:10:00,B1.0,0
2020-06-07 05:07:00,2020-06-07 05:14:00,2020-06-07 05:27:00,B1.6,12765
2020-06-07 20:38:00,2020-06-07 20:47:00,2020-06-07 20:51:00,B1.4,12765
2020-06-07 21:33:00,2020-06-07 21:46:00,2020-06-07 21:56:00,B6.4,12765
2020-06-09 00:31:00,2020-06-09 03:11:00,2020-06-09 03:18:00,B1.5,12765
2020-06-17 04:46:00,2020-06-17 04:52:00,2020-06-17 04:55:00,A5.5,0
2020-06-27 09:18:00,2020-06-27 09:19:00,2020-06-27 09:20:00,A1.3,0
2020-07-02 12:58:00,2020-07-02 13:00:00,2020-07-02 13:02:00,A4.3,0
2020-07-04 03:05:00,2020-07-04 03:06:00,2020-07-04 03:07:00,A1.1,0
2020-07-31 19:12:00,2020-07-31 19:13:00,2020-07-31 19:14:00,A1.0,0
2020-08-01 10:30:00,2020-08-01 10:40:00,2020-08-01 10:53:00,B1.9,0
2020-08-03 01:47:00,2020-08-03 01:54:00,2020-08-03 01:58:00,B2.0,12770
2020-08-03 03:19:00,2020-08-03 03:22:00,2020-08-03 03:26:00,B2.7,12770
2020-08-03 03:30:00,2020-08-03 03:35:00,2020-08-03 03:39:00,B2.1,12770
2020-08-03 03:41:00,2020-08-03 03:43:00,2020-08-03 03:48:00,B3.0,12770
2020-08-03 05:44:00,2020-08-03 05:54:00,2020-08-03 06:03:00,B1.3,12770
2020-08-03 07:42:00,2020-08-03 07:46:00,2020-08-03 07:50:00,B1.2,12770
2020-08-03 08:34:00,2020-08-03 08:39:00,2020-08-03 08:46:00,B2.2,12770
2020-08-04 12:32:00,2020-08-04 12:40:00,2020-08-04 12:49:00,B1.0,12769
2020-08-05 23:52:00,2020-08-05 23:59:00,2020-08-06 00:07:00,B1.4,12770
2020-08-06 00:07:00,2020-08-06 00:15:00,2020-08-06 00:20:00,B2.2,12770
2020-08-08 03:42:00,2020-08-08 03:49:00,2020-08-08 03:55:00,C1.5,12770
2020-08-08 15:58:00,2020-08-08 16:05:00,2020-08-08 16:12:00,B1.2,12770
2020-08-10 23:47:00,2020-08-10 23:52:00,2020-08-10 23:58:00,B2.3,0
2020-08-11 08:48:00,2020-08-11 08:55:00,2020-08-11 09:04:00,B1.0,0
2020-08-11 16:32:00,2020-08-11 16:59:00,2020-08-11 17:17:00,B2.6,12770
2020-08-11 19:34:00,2020-08-11 19:41:00,2020-08-11 19:47:00,B1.0,0
2020-08-11 23:25:00,2020-08-11 23:35:00,2020-08-11 23:41:00,B1.9,0
2020-08-12 01:37:00,2020-08-12 01:49:00,2020-08-12 01:53:00,B2.0,0
2020-08-12 01:58:00,2020-08-12 02:02:00,2020-08-12 02:08:00,B1.4,0
2020-08-12 02:17:00,2020-08-12 02:21:00,2020-08-12 02:25:00,B1.0,0
2020-08-12 03:44:00,2020-08-12 03:51:00,2020-08-12 04:00:00,B1.0,0
2020-08-15 06:32:00,2020-08-15 06:47:00,2020-08-15 07:00:00,C2.0,12770
2020-08-16 05:11:00,2020-08-16 05:16:00,2020-08-16 05:21:00,A6.8,12770
2020-08-16 17:12:00,2020-08-16 17:26:00,2020-08-16 17:36:00,B1.2,0
2020-08-19 05:11:00,2020-08-19 05:29:00,2020-08-19 05:39:00,B2.3,0
2020-08-19 05:39:00,2020-08-19 05:54:00,2020-08-19 05:59:00,B2.3,0
2020-08-19 05:59:00,2020-08-19 06:08:00,2020-08-19 06:13:00,B2.4,0
2020-08-19 22:36:00,2020-08-19 22:48:00,2020-08-19 23:01:00,B3.9,12772
2020-08-20 06:23:00,2020-08-20 06:30:00,2020-08-20 06:37:00,B1.2,12772
2020-08-21 01:58:00,2020-08-21 02:11:00,2020-08-21 02:29:00,B1.6,0
2020-09-03 15:25:00,2020-09-03 15:26:00,2020-09-03 15:27:00,A1.0,0
2020-09-08 05:59:00,2020-09-08 06:01:00,2020-09-08 06:02:00,A8.0,0
2020-09-21 00:46:00,2020-09-21 00:51:00,2020-09-21 00:55:00,B1.1,0
2020-09-21 01:56:00,2020-09-21 02:01:00,2020-09-21 02:05:00,B1.4,0
2020-09-21 02:07:00,2020-09-21 02:13:00,2020-09-21 02:18:00,B1.7,0
2020-09-21 07:02:00,2020-09-21 07:07:00,2020-09-21 07:13:00,B1.2,0
2020-09-21 08:44:00,2020-09-21 08:48:00,2020-09-21 08:52:00,B2.0,0
2020-09-21 09:40:00,2020-09-21 09:57:00,2020-09-21 10:05:00,B2.1,0
2020-09-21 10:05:00,2020-09-21 10:18:00,2020-09-21 10:26:00,B2.6,0
2020-09-21 10:49:00,2020-09-21 10:52:00,2020-09-21 11:03:00,B3.1,0
2020-09-21 12:24:00,2020-09-21 12:42:00,2020-09-21 12:52:00,B4.3,0
2020-09-21 13:18:00,2020-09-21 13:25:00,2020-09-21 13:30:00,B2.1,0
2020-09-21 13:52:00,2020-09-21 13:58:00,2020-09-21 14:05:00,B1.1,0
2020-09-21 16:34:00,2020-09-21 16:37:00,2020-09-21 16:41:00,B1.6,0
2020-09-21 16:41:00,2020-09-21 16:49:00,2020-09-21 16:53:00,B1.4,0
2020-09-21 19:32:00,2020-09-21 19:45:00,2020-09-21 19:57:00,B1.4,0
2020-09-22 01:10:00,2020-09-22 01:19:00,2020-09-22 01:35:00,B1.0,0
2020-09-23 12:20:00,2020-09-23 12:31:00,2020-09-23 12:52:00,B1.6,0
2020-09-24 00:20:00,2020-09-24 00:37:00,2020-09-24 00:49:00,B4.7,12773
2020-09-25 18:35:00,2020-09-25 18:54:00,2020-09-25 19:15:00,B2.9,12773
2020-09-25 22:49:00,2020-09-25 22:56:00,2020-09-25 23:05:00,B1.8,12773
2020-09-25 23:59:00,2020-09-26 00:38:00,2020-09-26 00:52:00,C1.0,12773
2020-10-05 12:22:00,2020-10-05 12:24:00,2020-10-05 12:27:00,A8.1,0
2020-10-12 13:06:00,2020-10-12 13:07:00,2020-10-12 13:08:00,A3.0,0
2020-10-13 11:05:00,2020-10-13 11:12:00,2020-10-13 11:20:00,B1.4,0
2020-10-14 09:15:00,2020-10-14 09:22:00,2020-10-14 09:35:00,B1.0,12776
2020-10-14 09:35:00,2020-10-14 09:39:00,2020-10-14 09:44:00,B1.4,12776
2020-10-14 11:27:00,2020-10-14 11:31:00,2020-10-14 11:35:00,B1.1,12776
2020-10-14 11:37:00,2020-10-14 11:46:00,2020-10-14 11:58:00,B1.5,12776
2020-10-14 12:18:00,2020-10-14 12:28:00,2020-10-14 12:40:00,B1.2,12776
2020-10-14 13:46:00,2020-10-14 13:54:00,2020-10-14 14:05:00,B1.7,12776
2020-10-14 15:00:00,2020-10-14 15:04:00,2020-10-14 15:11:00,B1.6,12776
2020-10-15 03:59:00,2020-10-15 04:07:00,2020-10-15 04:12:00,B1.1,12776
2020-10-15 05:15:00,2020-10-15 05:22:00,2020-10-15 05:29:00,B1.4,12776
2020-10-16 10:14:00,2020-10-16 10:20:00,2020-10-16 10:24:00,B1.5,12774
2020-10-16 12:46:00,2020-10-16 12:57:00,2020-10-16 13:03:00,C1.5,12774
2020-10-16 14:57:00,2020-10-16 15:11:00,2020-10-16 15:16:00,C3.5,12774
2020-10-16 20:25:00,2020-10-16 20:33:00,2020-10-16 20:39:00,B1.5,12774
2020-10-16 21:41:00,2020-10-16 21:48:00,2020-10-16 21:52:00,B3.7,12774
2020-10-17 00:46:00,2020-10-17 00:51:00,2020-10-17 01:02:00,B1.3,12774
2020-10-18 02:48:00,2020-10-18 02:52:00,2020-10-18 02:56:00,B1.8,12776
2020-10-18 05:51:00,2020-10-18 05:58:00,2020-10-18 06:04:00,B1.0,0
2020-10-18 13:13:00,2020-10-18 13:21:00,2020-10-18 13:26:00,B1.0,0
2020-10-18 14:20:00,2020-10-18 14:29:00,2020-10-18 14:37:00,B4.0,12776
2020-10-18 16:26:00,2020-10-18 16:36:00,2020-10-18 16:43:00,B1.7,12777
2020-10-18 18:36:00,2020-10-18 18:42:00,2020-10-18 18:51:00,B1.2,12777
2020-10-19 04:39:00,2020-10-19 04:46:00,2020-10-19 04:52:00,B1.5,12776
2020-10-19 04:51:00,2020-10-19 04:59:00,2020-10-19 05:04:00,B2.8,12776
2020-10-19 06:47:00,2020-10-19 06:54:00,2020-10-19 06:58:00,B1.0,12776
2020-10-19 07:11:00,2020-10-19 07:21:00,2020-10-19 07:26:00,B2.7,0
2020-10-19 07:26:00,2020-10-19 07:32:00,2020-10-19 07:39:00,B2.6,12776
2020-10-19 10:22:00,2020-10-19 10:27:00,2020-10-19 10:35:00,B2.3,12776
2020-10-20 13:18:00,2020-10-20 13:29:00,2020-10-20 13:35:00,B3.6,12776
2020-10-20 22:58:00,2020-10-20 23:05:00,2020-10-20 23:09:00,B3.5,0
2020-10-24 20:45:00,2020-10-24 20:54:00,2020-10-24 20:58:00,B2.3,12776
2020-10-25 11:18:00,2020-10-25 11:22:00,2020-10-25 11:26:00,B1.8,12778
2020-10-26 04:22:00,2020-10-26 04:30:00,2020-10-26 04:36:00,B1.2,12778
2020-10-26 06:23:00,2020-10-26 06:31:00,2020-10-26 06:46:00,B1.2,12778
2020-10-26 19:20:00,2020-10-26 19:27:00,2020-10-26 19:31:00,B1.4,12778
2020-10-26 22:45:00,2020-10-26 22:52:00,2020-10-26 22:56:00,B1.6,12778
2020-10-26 23:31:00,2020-10-26 23:36:00,2020-10-26 23:40:00,B1.7,12778
2020-10-27 02:22:00,2020-10-27 02:32:00,2020-10-27 02:39:00,B2.0,12778
2020-10-27 03:21:00,2020-10-27 03:25:00,2020-10-27 03:29:00,B2.2,0
2020-10-27 04:32:00,2020-10-27 04:42:00,2020-10-27 04:46:00,C1.4,12778
2020-10-27 05:37:00,2020-10-27 05:47:00,2020-10-27 05:53:00,B3.2,12778
2020-10-27 06:11:00,2020-10-27 06:16:00,2020-10-27 06:21:00,C4.3,12778
2020-10-27 07:35:00,2020-10-27 07:40:00,2020-10-27 07:46:00,B6.2,12778
2020-10-27 08:43:00,2020-10-27 08:49:00,2020-10-27 09:04:00,B3.2,12778
2020-10-27 09:47:00,2020-10-27 09:52:00,2020-10-27 09:56:00,C1.4,12778
2020-10-27 10:58:00,2020-10-27 11:03:00,2020-10-27 11:07:00,B4.7,12778
2020-10-27 12:46:00,2020-10-27 13:04:00,2020-10-27 13:11:00,B5.5,12778
2020-10-27 13:31:00,2020-10-27 13:41:00,2020-10-27 13:54:00,C1.5,12778
2020-10-27 15:43:00,2020-10-27 15:54:00,2020-10-27 16:01:00,B7.9,12778
2020-10-27 18:15:00,2020-10-27 18:31:00,2020-10-27 18:36:00,B7.3,12778
2020-10-27 19:47:00,2020-10-27 19:51:00,2020-10-27 19:56:00,B2.7,12778
2020-10-27 21:35:00,2020-10-27 21:39:00,2020-10-27 21:46:00,B8.8,12778
2020-10-27 22:32:00,2020-10-27 22:39:00,2020-10-27 22:44:00,B6.0,12778
2020-10-28 02:00:00,2020-10-28 02:11:00,2020-10-28 02:16:00,C1.1,12778
2020-10-28 03:06:00,2020-10-28 03:17:00,2020-10-28 03:22:00,B7.8,12778
2020-10-28 05:33:00,2020-10-28 05:42:00,2020-10-28 05:50:00,B3.9,12778
2020-10-28 07:17:00,2020-10-28 07:20:00,2020-10-28 07:27:00,B3.9,12778
2020-10-28 08:23:00,2020-10-28 08:29:00,2020-10-28 08:41:00,B3.4,12778
2020-10-28 09:40:00,2020-10-28 09:46:00,2020-10-28 09:56:00,B5.1,12778
2020-10-28 10:06:00,2020-10-28 10:12:00,2020-10-28 10:19:00,B5.1,12778
2020-10-28 10:25:00,2020-10-28 10:33:00,2020-10-28 10:52:00,B5.1,12778
2020-10-28 14:27:00,2020-10-28 14:33:00,2020-10-28 14:37:00,B2.2,12779
2020-10-28 17:10:00,2020-10-28 17:17:00,2020-10-28 17:22:00,B2.2,12779
2020-10-28 17:47:00,2020-10-28 17:56:00,2020-10-28 18:02:00,B4.4,12779
2020-10-28 19:33:00,2020-10-28 19:43:00,2020-10-28 19:47:00,C1.3,12779
2020-10-28 20:40:00,2020-10-28 20:54:00,2020-10-28 20:58:00,C1.1,12779
2020-10-28 21:59:00,2020-10-28 22:11:00,2020-10-28 22:18:00,C1.4,12779
2020-10-28 23:26:00,2020-10-28 23:30:00,2020-10-28 23:34:00,B4.3,12779
2020-10-28 23:35:00,2020-10-28 23:41:00,2020-10-28 23:45:00,B4.3,12779
2020-10-28 23:54:00,2020-10-29 00:02:00,2020-10-29 00:08:00,B5.3,12779
2020-10-29 00:45:00,2020-10-29 00:55:00,2020-10-29 01:04:00,B4.5,12779
2020-10-29 04:14:00,2020-10-29 04:19:00,2020-10-29 04:23:00,B3.1,12779
2020-10-29 04:23:00,2020-10-29 04:31:00,2020-10-29 04:36:00,B4.9,12779
2020-10-29 04:48:00,2020-10-29 04:57:00,2020-10-29 05:07:00,B8.9,12779
2020-10-29 05:30:00,2020-10-29 05:35:00,2020-10-29 05:46:00,B6.4,12778
2020-10-29 07:54:00,2020-10-29 08:02:00,2020-10-29 08:06:00,B4.4,12779
2020-10-29 08:49:00,2020-10-29 08:55:00,2020-10-29 09:03:00,B2.8,12779
2020-10-29 09:25:00,2020-10-29 09:34:00,2020-10-29 09:39:00,B3.1,12779
2020-10-29 09:39:00,2020-10-29 09:48:00,2020-10-29 09:56:00,B4.4,12779
2020-10-29 10:07:00,2020-10-29 10:19:00,2020-10-29 10:27:00,B9.6,12779
2020-10-29 11:05:00,2020-10-29 11:12:00,2020-10-29 11:16:00,B3.2,12779
2020-10-29 11:18:00,2020-10-29 11:26:00,2020-10-29 11:30:00,B3.8,12779
2020-10-29 11:30:00,2020-10-29 11:50:00,2020-10-29 12:07:00,C4.3,12779
2020-10-29 13:10:00,2020-10-29 13:20:00,2020-10-29 13:27:00,C1.0,12779
2020-10-29 14:46:00,2020-10-29 14:51:00,2020-10-29 14:59:00,B6.2,12779
2020-10-29 15:53:00,2020-10-29 16:02:00,2020-10-29 16:08:00,C1.3,12779
2020-10-29 19:03:00,2020-10-29 19:11:00,2020-10-29 19:22:00,B2.5,12779
2020-10-29 20:00:00,2020-10-29 20:16:00,2020-10-29 20:38:00,C1.5,12779
2020-10-29 21:41:00,2020-10-29 21:47:00,2020-10-29 21:52:00,B4.0,12779
2020-10-29 23:10:00,2020-10-29 23:14:00,2020-10-29 23:20:00,B2.9,12779
2020-10-30 00:06:00,2020-10-30 00:12:00,2020-10-30 00:16:00,B3.5,12779
2020-10-30 00:58:00,2020-10-30 01:08:00,2020-10-30 01:15:00,B3.7,12779
2020-10-30 12:06:00,2020-10-30 12:14:00,2020-10-30 12:18:00,B2.3,12778
2020-10-30 13:08:00,2020-10-30 13:13:00,2020-10-30 13:18:00,B3.0,12778
2020-10-31 15:19:00,2020-10-31 15:25:00,2020-10-31 15:33:00,B1.0,12778
2020-10-31 22:48:00,2020-10-31 22:55:00,2020-10-31 23:00:00,B2.0,12778
2020-10-31 23:38:00,2020-10-31 23:45:00,2020-10-31 23:52:00,B1.6,12778
2020-11-01 00:45:00,2020-11-01 00:54:00,2020-11-01 01:00:00,B1.9,0
2020-11-01 01:06:00,2020-11-01 01:12:00,2020-11-01 01:18:00,B1.8,0
2020-11-01 01:18:00,2020-11-01 01:24:00,2020-11-01 01:28:00,B1.7,0
2020-11-01 01:37:00,2020-11-01 01:46:00,2020-11-01 01:54:00,B3.2,0
2020-11-01 05:06:00,2020-11-01 05:14:00,2020-11-01 05:25:00,B2.3,0
2020-11-01 05:25:00,2020-11-01 05:32:00,2020-11-01 05:36:00,B2.3,0
2020-11-01 07:15:00,2020-11-01 07:24:00,2020-11-01 07:29:00,B4.2,0
2020-11-01 12:07:00,2020-11-01 12:20:00,2020-11-01 12:40:00,B7.1,0
2020-11-01 15:43:00,2020-11-01 15:51:00,2020-11-01 15:57:00,B9.7,12779
2020-11-01 17:15:00,2020-11-01 17:30:00,2020-11-01 17:40:00,C3.4,12778
2020-11-01 19:01:00,2020-11-01 19:16:00,2020-11-01 19:41:00,C1.6,12779
2020-11-02 05:44:00,2020-11-02 05:52:00,2020-11-02 06:02:00,B4.5,0
2020-11-02 13:14:00,2020-11-02 13:19:00,2020-11-02 13:23:00,B3.9,0
2020-11-03 06:48:00,2020-11-03 07:03:00,2020-11-03 07:09:00,C1.1,0
2020-11-03 13:29:00,2020-11-03 13:34:00,2020-11-03 13:38:00,B2.5,0
2020-11-03 15:10:00,2020-11-03 15:12:00,2020-11-03 15:16:00,B3.0,12781
2020-11-03 20:40:00,2020-11-03 20:52:00,2020-11-03 20:54:00,B1.9,12780
2020-11-03 20:54:00,2020-11-03 21:08:00,2020-11-03 21:16:00,B4.3,12780
2020-11-03 21:16:00,2020-11-03 21:20:00,2020-11-03 21:26:00,B4.7,12780
2020-11-04 00:51:00,2020-11-04 00:57:00,2020-11-04 01:02:00,B3.2,12781
2020-11-04 02:55:00,2020-11-04 03:04:00,2020-11-04 03:13:00,B3.5,12781
2020-11-04 03:13:00,2020-11-04 03:16:00,2020-11-04 03:21:00,B3.9,12781
2020-11-04 04:32:00,2020-11-04 04:42:00,2020-11-04 04:47:00,C1.1,12781
2020-11-04 06:28:00,2020-11-04 06:35:00,2020-11-04 06:42:00,B2.9,12781
2020-11-04 06:42:00,2020-11-04 06:46:00,2020-11-04 06:50:00,B9.2,12781
2020-11-04 08:12:00,2020-11-04 08:21:00,2020-11-04 08:25:00,C1.1,12781
2020-11-04 09:09:00,2020-11-04 09:15:00,2020-11-04 09:22:00,B2.7,12781
2020-11-04 09:44:00,2020-11-04 09:50:00,2020-11-04 09:54:00,B3.5,12781
2020-11-04 11:26:00,2020-11-04 11:32:00,2020-11-04 11:39:00,B4.5,12781
2020-11-04 11:39:00,2020-11-04 11:45:00,2020-11-04 11:54:00,B8.1,12781
2020-11-04 13:40:00,2020-11-04 13:48:00,2020-11-04 13:52:00,B5.4,12781
2020-11-04 14:49:00,2020-11-04 14:53:00,2020-11-04 14:57:00,B4.6,12781
2020-11-04 15:01:00,2020-11-04 15:09:00,2020-11-04 15:22:00,B4.5,12781
2020-11-04 16:58:00,2020-11-04 17:11:00,2020-11-04 17:20:00,C1.8,12781
2020-11-04 19:02:00,2020-11-04 19:08:00,2020-11-04 19:15:00,C1.0,12781
2020-11-04 19:31:00,2020-11-04 19:34:00,2020-11-04 19:38:00,B8.1,12781
2020-11-04 20:04:00,2020-11-04 20:13:00,2020-11-04 20:17:00,C1.0,12781
2020-11-04 21:37:00,2020-11-04 21:43:00,2020-11-04 21:50:00,B4.7,0
2020-11-04 22:24:00,2020-11-04 22:30:00,2020-11-04 22:34:00,B4.4,12781
2020-11-04 22:35:00,2020-11-04 22:40:00,2020-11-04 22:57:00,B4.9,12781
2020-11-05 00:01:00,2020-11-05 00:22:00,2020-11-05 00:34:00,C7.3,12781
2020-11-05 00:53:00,2020-11-05 00:56:00,2020-11-05 01:00:00,C1.8,0
2020-11-05 01:55:00,2020-11-05 02:04:00,2020-11-05 02:11:00,B7.0,12781
2020-11-05 02:44:00,2020-11-05 02:50:00,2020-11-05 02:54:00,C1.4,12781
2020-11-05 03:23:00,2020-11-05 03:29:00,2020-11-05 03:34:00,B6.7,0
2020-11-05 03:38:00,2020-11-05 03:43:00,2020-11-05 03:47:00,B6.0,0
2020-11-05 04:00:00,2020-11-05 04:06:00,2020-11-05 04:10:00,B8.0,12781
2020-11-05 04:41:00,2020-11-05 04:46:00,2020-11-05 04:50:00,B4.0,12781
2020-11-05 05:03:00,2020-11-05 05:13:00,2020-11-05 05:23:00,B8.9,12781
2020-11-05 06:06:00,2020-11-05 06:16:00,2020-11-05 06:22:00,C1.7,12781
2020-11-05 07:10:00,2020-11-05 07:21:00,2020-11-05 07:25:00,B5.7,12781
2020-11-05 07:31:00,2020-11-05 07:39:00,2020-11-05 07:43:00,B6.0,12781
2020-11-05 07:55:00,2020-11-05 08:04:00,2020-11-05 08:22:00,B5.3,12781
2020-11-05 08:52:00,2020-11-05 08:57:00,2020-11-05 09:03:00,B5.5,12781
2020-11-05 09:38:00,2020-11-05 09:54:00,2020-11-05 09:58:00,C2.3,12781
2020-11-05 10:11:00,2020-11-05 10:20:00,2020-11-05 10:28:00,B8.9,12781
2020-11-05 11:19:00,2020-11-05 11:28:00,2020-11-05 11:41:00,B6.2,12781
2020-11-05 12:13:00,2020-11-05 12:22:00,2020-11-05 12:26:00,C1.4,12781
2020-11-05 13:17:00,2020-11-05 13:27:00,2020-11-05 13:33:00,C1.7,12781
2020-11-05 14:03:00,2020-11-05 14:07:00,2020-11-05 14:11:00,C1.2,12781
2020-11-05 14:19:00,2020-11-05 14:24:00,2020-11-05 14:35:00,C1.0,12781
2020-11-05 16:03:00,2020-11-05 16:14:00,2020-11-05 16:18:00,B8.1,12781
2020-11-05 17:42:00,2020-11-05 17:49:00,2020-11-05 17:53:00,B8.6,12781
2020-11-05 20:51:00,2020-11-05 20:55:00,2020-11-05 21:01:00,B5.4,12781
2020-11-05 21:31:00,2020-11-05 21:38:00,2020-11-05 21:44:00,B5.4,12781
2020-11-05 21:51:00,2020-11-05 21:56:00,2020-11-05 22:00:00,C9.0,12781
2020-11-05 22:18:00,2020-11-05 22:23:00,2020-11-05 22:33:00,C1.0,12781
2020-11-06 00:01:00,2020-11-06 00:05:00,2020-11-06 00:10:00,C2.8,0
2020-11-06 00:47:00,2020-11-06 00:50:00,2020-11-06 00:54:00,C1.7,12781
2020-11-06 01:00:00,2020-11-06 01:04:00,2020-11-06 01:08:00,C2.0,0
2020-11-06 02:31:00,2020-11-06 02:37:00,2020-11-06 02:45:00,B7.0,0
2020-11-06 03:09:00,2020-11-06 03:21:00,2020-11-06 03:31:00,B8.0,0
2020-11-06 03:54:00,2020-11-06 03:57:00,2020-11-06 04:01:00,B7.1,0
2020-11-06 04:43:00,2020-11-06 04:47:00,2020-11-06 04:51:00,B6.2,12781
2020-11-06 05:15:00,2020-11-06 05:22:00,2020-11-06 05:27:00,B6.6,12781
2020-11-06 06:30:00,2020-11-06 06:38:00,2020-11-06 06:42:00,B9.6,12781
2020-11-06 07:39:00,2020-11-06 07:43:00,2020-11-06 07:47:00,B4.9,12781
2020-11-06 08:04:00,2020-11-06 08:11:00,2020-11-06 08:23:00,B3.6,12781
2020-11-06 09:44:00,2020-11-06 09:48:00,2020-11-06 09:52:00,B6.2,12781
2020-11-06 10:12:00,2020-11-06 10:15:00,2020-11-06 10:19:00,B6.6,12781
