event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2006-01-22 16:50:00,2006-01-22 16:57:00,2006-01-22 17:05:00,C2.0,10848
2006-01-22 18:05:00,2006-01-22 18:12:00,2006-01-22 18:15:00,B3.8,10848
2006-01-22 19:29:00,2006-01-22 19:37:00,2006-01-22 19:40:00,B3.6,10848
2006-01-22 19:59:00,2006-01-22 20:03:00,2006-01-22 20:06:00,B4.0,10848
2006-01-22 20:19:00,2006-01-22 20:34:00,2006-01-22 20:40:00,B3.3,10848
2006-01-22 20:51:00,2006-01-22 20:55:00,2006-01-22 21:02:00,B2.8,10848
2006-01-22 21:14:00,2006-01-22 21:25:00,2006-01-22 21:27:00,C1.7,10848
2006-01-22 21:44:00,2006-01-22 21:50:00,2006-01-22 21:58:00,C1.8,10848
2006-01-22 23:38:00,2006-01-22 23:41:00,2006-01-22 23:44:00,B1.0,10848
2006-01-23 00:24:00,2006-01-23 00:28:00,2006-01-23 00:31:00,B1.4,10848
2006-01-23 00:32:00,2006-01-23 00:35:00,2006-01-23 00:37:00,B2.1,10848
2006-01-23 01:39:00,2006-01-23 01:42:00,2006-01-23 01:44:00,B1.1,10848
2006-01-23 01:53:00,2006-01-23 02:02:00,2006-01-23 02:05:00,B2.6,10848
2006-01-23 05:39:00,2006-01-23 05:42:00,2006-01-23 05:44:00,B1.1,10848
2006-01-23 08:53:00,2006-01-23 08:56:00,2006-01-23 08:58:00,B1.1,10848
2006-01-23 14:21:00,2006-01-23 14:25:00,2006-01-23 14:27:00,B1.2,10848
2006-01-23 15:09:00,2006-01-23 15:13:00,2006-01-23 15:16:00,B1.0,10848
2006-01-23 15:44:00,2006-01-23 15:47:00,2006-01-23 15:49:00,B1.9,10848
2006-01-23 16:51:00,2006-01-23 16:54:00,2006-01-23 16:56:00,B1.1,10848
2006-01-23 18:08:00,2006-01-23 18:15:00,2006-01-23 18:35:00,B1.7,10848
2006-01-23 18:46:00,2006-01-23 18:50:00,2006-01-23 18:53:00,B2.2,10848
2006-01-23 18:55:00,2006-01-23 18:59:00,2006-01-23 19:02:00,B3.0,10848
2006-01-23 22:03:00,2006-01-23 22:17:00,2006-01-23 22:33:00,C3.0,10848
2006-01-24 00:48:00,2006-01-24 00:51:00,2006-01-24 00:53:00,B2.4,10848
2006-01-24 04:10:00,2006-01-24 04:13:00,2006-01-24 04:16:00,B3.8,10848
2006-01-24 05:20:00,2006-01-24 05:24:00,2006-01-24 05:27:00,B3.3,10848
2006-01-24 06:40:00,2006-01-24 06:44:00,2006-01-24 06:48:00,B1.8,10848
2006-01-24 07:02:00,2006-01-24 07:06:00,2006-01-24 07:09:00,B3.0,10848
2006-01-24 07:14:00,2006-01-24 07:21:00,2006-01-24 07:26:00,C1.0,10848
2006-01-24 10:29:00,2006-01-24 10:34:00,2006-01-24 10:40:00,B1.9,10848
2006-01-24 15:33:00,2006-01-24 15:48:00,2006-01-24 15:57:00,B3.3,10848
2006-01-24 17:17:00,2006-01-24 17:21:00,2006-01-24 17:24:00,B1.8,10848
2006-01-24 18:56:00,2006-01-24 19:00:00,2006-01-24 19:21:00,B3.4,10848
2006-01-24 21:05:00,2006-01-24 21:08:00,2006-01-24 21:12:00,B1.2,10848
2006-01-24 21:53:00,2006-01-24 21:56:00,2006-01-24 21:58:00,B1.0,10848
2006-01-24 22:34:00,2006-01-24 22:38:00,2006-01-24 22:40:00,B2.1,10848
2006-01-25 04:20:00,2006-01-25 04:27:00,2006-01-25 04:50:00,B1.9,0
2006-01-25 06:37:00,2006-01-25 06:44:00,2006-01-25 06:49:00,B2.6,10848
2006-01-25 07:53:00,2006-01-25 07:58:00,2006-01-25 08:05:00,B2.8,10848
2006-01-25 12:52:00,2006-01-25 13:13:00,2006-01-25 13:22:00,B1.3,0
2006-01-25 14:11:00,2006-01-25 14:18:00,2006-01-25 14:24:00,B8.8,10848
2006-01-25 16:46:00,2006-01-25 16:50:00,2006-01-25 16:56:00,B1.4,10848
2006-01-25 23:42:00,2006-01-25 23:49:00,2006-01-25 23:57:00,B7.1,10848
2006-01-26 01:24:00,2006-01-26 01:28:00,2006-01-26 01:32:00,B3.8,10848
2006-01-26 06:03:00,2006-01-26 06:24:00,2006-01-26 06:35:00,B4.4,10848
2006-01-27 00:06:00,2006-01-27 00:11:00,2006-01-27 00:21:00,B1.8,10848
2006-01-27 02:13:00,2006-01-27 02:17:00,2006-01-27 02:21:00,B1.7,10848
2006-01-27 13:17:00,2006-01-27 13:33:00,2006-01-27 13:39:00,B5.6,10848
2006-01-27 21:34:00,2006-01-27 21:37:00,2006-01-27 21:39:00,B1.5,10848
2006-01-28 09:22:00,2006-01-28 09:27:00,2006-01-28 09:30:00,B2.1,10848
2006-01-28 10:19:00,2006-01-28 10:45:00,2006-01-28 11:32:00,B3.4,10848
2006-01-28 15:45:00,2006-01-28 15:50:00,2006-01-28 15:54:00,B2.2,10848
2006-01-29 01:55:00,2006-01-29 02:01:00,2006-01-29 02:07:00,B1.2,10851
2006-01-29 02:11:00,2006-01-29 02:17:00,2006-01-29 02:28:00,B1.2,0
2006-01-29 13:23:00,2006-01-29 13:35:00,2006-01-29 13:41:00,B1.6,10851
2006-02-08 16:27:00,2006-02-08 16:33:00,2006-02-08 16:35:00,B3.4,10852
2006-02-08 21:10:00,2006-02-08 21:13:00,2006-02-08 21:15:00,B1.1,0
2006-02-25 20:43:00,2006-02-25 20:58:00,2006-02-25 21:09:00,B1.9,0
2006-02-26 07:51:00,2006-02-26 07:55:00,2006-02-26 07:59:00,B1.8,0
2006-02-26 14:01:00,2006-02-26 14:13:00,2006-02-26 14:18:00,B1.6,0
2006-02-27 08:59:00,2006-02-27 09:06:00,2006-02-27 09:09:00,B3.1,10856
2006-03-07 15:15:00,2006-03-07 16:14:00,2006-03-07 19:02:00,B2.1,0
2006-03-11 13:22:00,2006-03-11 14:00:00,2006-03-11 14:51:00,B3.4,10856
2006-03-14 07:00:00,2006-03-14 07:05:00,2006-03-14 07:10:00,B3.6,0
2006-03-14 13:59:00,2006-03-14 14:05:00,2006-03-14 14:13:00,B1.7,0
2006-03-14 15:53:00,2006-03-14 15:57:00,2006-03-14 16:07:00,B1.5,10860
2006-03-15 03:40:00,2006-03-15 03:44:00,2006-03-15 03:46:00,B1.2,10859
2006-03-15 10:43:00,2006-03-15 10:47:00,2006-03-15 10:53:00,B1.5,10859
2006-03-15 11:15:00,2006-03-15 11:21:00,2006-03-15 11:35:00,B1.1,10859
2006-03-19 23:02:00,2006-03-19 23:38:00,2006-03-19 23:48:00,B2.2,10862
2006-03-20 04:26:00,2006-03-20 04:37:00,2006-03-20 04:54:00,B7.1,10862
2006-03-20 06:13:00,2006-03-20 06:16:00,2006-03-20 06:20:00,B1.0,10862
2006-03-20 07:28:00,2006-03-20 07:32:00,2006-03-20 07:43:00,B1.3,10862
2006-03-20 07:51:00,2006-03-20 07:57:00,2006-03-20 08:01:00,B2.0,10862
2006-03-20 08:09:00,2006-03-20 08:13:00,2006-03-20 08:21:00,B2.3,10862
2006-03-20 08:37:00,2006-03-20 08:43:00,2006-03-20 08:49:00,B4.9,10862
2006-03-20 10:45:00,2006-03-20 10:48:00,2006-03-20 10:50:00,B1.1,10862
2006-03-20 11:07:00,2006-03-20 11:10:00,2006-03-20 11:12:00,B1.1,10862
2006-03-20 13:28:00,2006-03-20 13:36:00,2006-03-20 13:38:00,B1.1,10862
2006-03-21 09:15:00,2006-03-21 09:44:00,2006-03-21 09:56:00,C2.5,10862
2006-03-21 11:53:00,2006-03-21 11:58:00,2006-03-21 12:01:00,B2.2,10862
2006-03-21 12:01:00,2006-03-21 12:04:00,2006-03-21 12:07:00,C1.3,0
2006-03-21 16:28:00,2006-03-21 16:33:00,2006-03-21 16:40:00,C2.4,10862
2006-03-21 17:17:00,2006-03-21 17:26:00,2006-03-21 17:34:00,B1.1,10862
2006-03-21 17:53:00,2006-03-21 17:59:00,2006-03-21 18:18:00,B5.3,10862
2006-03-21 18:35:00,2006-03-21 18:42:00,2006-03-21 18:47:00,C1.2,10862
2006-03-21 19:13:00,2006-03-21 19:20:00,2006-03-21 19:25:00,C1.1,10862
2006-03-21 19:43:00,2006-03-21 19:46:00,2006-03-21 19:48:00,B1.4,10862
2006-03-21 20:54:00,2006-03-21 21:12:00,2006-03-21 21:19:00,B2.7,10862
2006-03-21 21:20:00,2006-03-21 21:24:00,2006-03-21 21:28:00,B3.7,10862
2006-03-21 22:05:00,2006-03-21 22:12:00,2006-03-21 22:15:00,B2.1,10862
2006-03-21 22:27:00,2006-03-21 22:30:00,2006-03-21 22:33:00,B1.7,10862
2006-03-21 22:58:00,2006-03-21 23:02:00,2006-03-21 23:06:00,B1.8,10862
2006-03-21 23:20:00,2006-03-21 23:26:00,2006-03-21 23:35:00,C2.1,10862
2006-03-22 00:38:00,2006-03-22 00:45:00,2006-03-22 00:50:00,B2.6,10862
2006-03-22 00:59:00,2006-03-22 01:07:00,2006-03-22 01:12:00,B4.6,10862
2006-03-22 02:01:00,2006-03-22 02:10:00,2006-03-22 02:19:00,B3.6,10862
2006-03-22 02:35:00,2006-03-22 02:39:00,2006-03-22 02:42:00,B2.6,10862
2006-03-22 05:35:00,2006-03-22 05:41:00,2006-03-22 05:44:00,B1.2,0
2006-03-22 06:58:00,2006-03-22 07:20:00,2006-03-22 07:29:00,B1.8,0
2006-03-22 08:29:00,2006-03-22 08:35:00,2006-03-22 08:40:00,B2.3,0
2006-03-22 09:09:00,2006-03-22 09:16:00,2006-03-22 09:23:00,B1.8,0
2006-03-22 10:59:00,2006-03-22 11:04:00,2006-03-22 11:12:00,B2.8,0
2006-03-22 12:43:00,2006-03-22 12:50:00,2006-03-22 12:58:00,B2.3,0
2006-03-22 15:38:00,2006-03-22 15:48:00,2006-03-22 15:53:00,B2.3,0
2006-03-23 09:19:00,2006-03-23 09:26:00,2006-03-23 09:29:00,B2.2,10862
2006-03-23 10:46:00,2006-03-23 10:57:00,2006-03-23 11:05:00,B2.6,0
2006-03-23 12:03:00,2006-03-23 12:10:00,2006-03-23 12:14:00,B1.4,0
2006-03-23 12:25:00,2006-03-23 12:32:00,2006-03-23 12:40:00,B1.9,0
2006-03-23 13:00:00,2006-03-23 13:04:00,2006-03-23 13:07:00,B1.3,0
2006-03-23 14:10:00,2006-03-23 14:23:00,2006-03-23 14:33:00,B3.6,0
2006-03-23 21:07:00,2006-03-23 21:15:00,2006-03-23 21:23:00,B5.1,10860
2006-03-24 12:52:00,2006-03-24 12:59:00,2006-03-24 13:04:00,B1.0,0
2006-03-25 17:15:00,2006-03-25 17:19:00,2006-03-25 17:23:00,B1.1,10860
2006-03-27 18:17:00,2006-03-27 18:23:00,2006-03-27 18:38:00,B1.5,0
2006-03-28 06:49:00,2006-03-28 06:53:00,2006-03-28 06:58:00,B1.0,0
2006-03-28 08:07:00,2006-03-28 08:11:00,2006-03-28 08:16:00,B1.1,0
2006-03-28 13:42:00,2006-03-28 13:49:00,2006-03-28 13:57:00,B3.3,0
2006-03-28 15:54:00,2006-03-28 16:00:00,2006-03-28 16:05:00,B7.4,10865
2006-03-28 17:59:00,2006-03-28 18:05:00,2006-03-28 18:10:00,B2.3,10865
2006-03-29 06:02:00,2006-03-29 06:06:00,2006-03-29 06:11:00,B1.3,0
2006-03-29 07:52:00,2006-03-29 07:55:00,2006-03-29 07:57:00,B1.0,10865
2006-03-29 12:26:00,2006-03-29 12:31:00,2006-03-29 12:39:00,B1.3,0
2006-03-29 13:21:00,2006-03-29 13:24:00,2006-03-29 13:28:00,B1.0,0
2006-03-29 21:51:00,2006-03-29 22:35:00,2006-03-29 22:45:00,B2.5,10865
2006-03-30 06:54:00,2006-03-30 06:58:00,2006-03-30 07:00:00,B1.0,0
2006-03-30 13:11:00,2006-03-30 13:46:00,2006-03-30 14:06:00,B2.3,0
2006-03-30 15:02:00,2006-03-30 15:17:00,2006-03-30 15:29:00,B9.0,10865
2006-03-30 17:01:00,2006-03-30 17:09:00,2006-03-30 17:15:00,B7.1,10866
2006-03-30 18:21:00,2006-03-30 18:25:00,2006-03-30 18:30:00,B3.3,10865
2006-03-30 22:01:00,2006-03-30 22:32:00,2006-03-30 22:58:00,B2.9,0
2006-03-31 08:53:00,2006-03-31 08:58:00,2006-03-31 09:04:00,B1.1,0
2006-03-31 10:02:00,2006-03-31 10:07:00,2006-03-31 10:12:00,B1.3,0
2006-03-31 16:22:00,2006-03-31 16:27:00,2006-03-31 16:40:00,B1.3,0
2006-03-31 17:14:00,2006-03-31 17:48:00,2006-03-31 17:58:00,B2.3,10865
2006-03-31 21:46:00,2006-03-31 21:49:00,2006-03-31 21:53:00,B1.0,0
2006-03-31 22:11:00,2006-03-31 22:14:00,2006-03-31 22:17:00,B1.0,0
2006-04-01 00:25:00,2006-04-01 00:40:00,2006-04-01 01:03:00,B7.8,10865
2006-04-01 04:56:00,2006-04-01 04:59:00,2006-04-01 05:02:00,B1.7,0
2006-04-01 13:46:00,2006-04-01 14:03:00,2006-04-01 14:15:00,B3.7,0
2006-04-02 00:48:00,2006-04-02 00:52:00,2006-04-02 00:54:00,B1.4,10866
2006-04-02 03:29:00,2006-04-02 03:33:00,2006-04-02 03:35:00,B1.9,10866
2006-04-02 03:29:00,2006-04-02 03:33:00,2006-04-02 03:35:00,B1.9,10866
2006-04-02 13:26:00,2006-04-02 13:33:00,2006-04-02 13:35:00,B6.7,10866
2006-04-02 15:01:00,2006-04-02 15:05:00,2006-04-02 15:16:00,B1.7,0
2006-04-02 16:13:00,2006-04-02 16:23:00,2006-04-02 16:32:00,B1.4,0
2006-04-02 17:53:00,2006-04-02 18:02:00,2006-04-02 18:25:00,B3.2,10865
2006-04-03 01:05:00,2006-04-03 01:08:00,2006-04-03 01:11:00,B1.7,0
2006-04-03 10:23:00,2006-04-03 10:27:00,2006-04-03 10:29:00,B3.6,10867
2006-04-03 10:37:00,2006-04-03 10:48:00,2006-04-03 10:57:00,B4.0,0
2006-04-03 12:00:00,2006-04-03 12:03:00,2006-04-03 12:05:00,C1.8,10867
2006-04-03 12:20:00,2006-04-03 12:24:00,2006-04-03 12:26:00,B9.0,10867
2006-04-03 16:07:00,2006-04-03 16:25:00,2006-04-03 16:27:00,C1.4,10867
2006-04-03 20:20:00,2006-04-03 20:27:00,2006-04-03 20:55:00,B4.3,10867
2006-04-03 21:13:00,2006-04-03 21:26:00,2006-04-03 21:36:00,C4.0,10865
2006-04-04 00:51:00,2006-04-04 00:57:00,2006-04-04 01:01:00,B5.8,10867
2006-04-04 02:38:00,2006-04-04 03:05:00,2006-04-04 03:23:00,B3.5,10867
2006-04-04 04:49:00,2006-04-04 04:53:00,2006-04-04 05:04:00,B7.0,0
2006-04-04 06:00:00,2006-04-04 06:07:00,2006-04-04 06:18:00,B3.8,10867
2006-04-04 14:46:00,2006-04-04 14:55:00,2006-04-04 15:05:00,B4.6,10867
2006-04-04 15:53:00,2006-04-04 15:57:00,2006-04-04 16:00:00,B2.7,10867
2006-04-04 18:23:00,2006-04-04 18:26:00,2006-04-04 18:28:00,B1.6,10867
2006-04-04 19:15:00,2006-04-04 19:21:00,2006-04-04 19:31:00,B2.8,10867
2006-04-05 06:44:00,2006-04-05 06:49:00,2006-04-05 06:52:00,B3.1,10867
2006-04-05 11:13:00,2006-04-05 11:20:00,2006-04-05 11:23:00,B4.8,10867
2006-04-05 12:06:00,2006-04-05 12:09:00,2006-04-05 12:14:00,B2.1,10867
2006-04-05 13:01:00,2006-04-05 13:07:00,2006-04-05 13:11:00,C2.6,10867
2006-04-05 15:14:00,2006-04-05 15:21:00,2006-04-05 15:24:00,C8.1,10867
2006-04-05 18:18:00,2006-04-05 18:23:00,2006-04-05 18:25:00,B8.2,10867
2006-04-05 19:45:00,2006-04-05 19:51:00,2006-04-05 19:53:00,B7.3,10867
2006-04-05 21:03:00,2006-04-05 21:07:00,2006-04-05 21:09:00,B5.1,10867
2006-04-06 03:17:00,2006-04-06 03:21:00,2006-04-06 03:23:00,B3.9,10866
2006-04-06 05:22:00,2006-04-06 05:33:00,2006-04-06 05:36:00,M1.4,10865
2006-04-06 09:35:00,2006-04-06 09:38:00,2006-04-06 09:43:00,B3.2,10867
2006-04-06 10:28:00,2006-04-06 10:35:00,2006-04-06 10:43:00,B4.5,0
2006-04-06 14:15:00,2006-04-06 14:20:00,2006-04-06 14:24:00,B9.9,10865
2006-04-06 16:28:00,2006-04-06 16:31:00,2006-04-06 16:34:00,B2.6,10867
2006-04-06 16:48:00,2006-04-06 16:55:00,2006-04-06 17:00:00,B6.7,0
2006-04-06 20:33:00,2006-04-06 20:42:00,2006-04-06 20:50:00,M1.2,10865
2006-04-07 01:18:00,2006-04-07 01:21:00,2006-04-07 01:24:00,B2.2,10865
2006-04-07 04:57:00,2006-04-07 05:00:00,2006-04-07 05:02:00,B3.2,0
2006-04-07 07:25:00,2006-04-07 07:29:00,2006-04-07 07:33:00,B5.8,10867
2006-04-07 07:57:00,2006-04-07 08:03:00,2006-04-07 08:05:00,C9.7,10867
2006-04-07 09:36:00,2006-04-07 09:40:00,2006-04-07 09:43:00,B4.4,10867
2006-04-07 21:20:00,2006-04-07 21:23:00,2006-04-07 21:25:00,B2.5,10865
2006-04-07 22:37:00,2006-04-07 22:41:00,2006-04-07 22:44:00,B3.3,10865
2006-04-08 02:31:00,2006-04-08 02:35:00,2006-04-08 02:40:00,B3.3,10865
2006-04-08 03:15:00,2006-04-08 03:22:00,2006-04-08 03:31:00,B2.5,10865
2006-04-08 12:20:00,2006-04-08 12:24:00,2006-04-08 12:29:00,B2.3,0
2006-04-08 16:24:00,2006-04-08 16:31:00,2006-04-08 16:38:00,B2.5,0
2006-04-09 05:47:00,2006-04-09 05:52:00,2006-04-09 06:10:00,B2.6,10868
2006-04-10 05:42:00,2006-04-10 05:48:00,2006-04-10 05:55:00,B4.4,10869
2006-04-10 08:42:00,2006-04-10 08:48:00,2006-04-10 09:37:00,B2.5,10869
2006-04-10 13:45:00,2006-04-10 13:56:00,2006-04-10 14:05:00,B4.2,10866
2006-04-10 15:57:00,2006-04-10 16:01:00,2006-04-10 16:04:00,B1.3,0
2006-04-10 17:53:00,2006-04-10 17:57:00,2006-04-10 18:03:00,B1.6,0
2006-04-10 19:27:00,2006-04-10 19:34:00,2006-04-10 19:39:00,B8.7,10870
2006-04-10 20:36:00,2006-04-10 20:41:00,2006-04-10 20:50:00,B2.6,10869
2006-04-11 01:45:00,2006-04-11 02:00:00,2006-04-11 02:04:00,C1.0,10870
2006-04-11 04:33:00,2006-04-11 04:39:00,2006-04-11 04:43:00,C1.0,10870
2006-04-11 07:42:00,2006-04-11 07:46:00,2006-04-11 07:48:00,B1.5,0
2006-04-11 18:08:00,2006-04-11 18:39:00,2006-04-11 18:58:00,C2.3,10871
2006-04-13 02:01:00,2006-04-13 02:04:00,2006-04-13 02:07:00,B1.9,10870
2006-04-13 06:37:00,2006-04-13 06:41:00,2006-04-13 06:43:00,B1.6,10870
2006-04-13 06:56:00,2006-04-13 06:59:00,2006-04-13 07:01:00,B1.1,10873
2006-04-15 11:39:00,2006-04-15 11:44:00,2006-04-15 11:48:00,B1.1,0
2006-04-16 18:20:00,2006-04-16 18:29:00,2006-04-16 18:40:00,B1.6,10871
2006-04-17 07:24:00,2006-04-17 07:30:00,2006-04-17 07:37:00,B1.3,0
2006-04-17 18:06:00,2006-04-17 18:48:00,2006-04-17 19:28:00,B2.0,0
2006-04-19 11:52:00,2006-04-19 11:57:00,2006-04-19 12:03:00,B1.3,0
2006-04-20 17:27:00,2006-04-20 17:31:00,2006-04-20 17:38:00,B1.6,10871
2006-04-20 18:57:00,2006-04-20 19:04:00,2006-04-20 19:10:00,B2.2,10871
2006-04-21 00:41:00,2006-04-21 00:49:00,2006-04-21 00:58:00,B4.5,10871
2006-04-21 20:40:00,2006-04-21 20:47:00,2006-04-21 21:00:00,B1.8,0
2006-04-21 23:51:00,2006-04-21 23:55:00,2006-04-21 23:59:00,B1.0,0
2006-04-22 02:40:00,2006-04-22 02:52:00,2006-04-22 03:19:00,B3.5,0
2006-04-22 05:11:00,2006-04-22 05:22:00,2006-04-22 05:40:00,B5.6,0
2006-04-22 08:31:00,2006-04-22 08:41:00,2006-04-22 08:47:00,B6.0,0
2006-04-22 12:38:00,2006-04-22 12:48:00,2006-04-22 12:53:00,B1.3,0
2006-04-22 14:51:00,2006-04-22 14:57:00,2006-04-22 15:03:00,B1.9,0
2006-04-22 16:30:00,2006-04-22 16:39:00,2006-04-22 16:49:00,C2.6,0
2006-04-22 19:17:00,2006-04-22 19:26:00,2006-04-22 19:33:00,B2.4,0
2006-04-22 20:38:00,2006-04-22 20:44:00,2006-04-22 20:47:00,B1.2,0
2006-04-22 22:34:00,2006-04-22 22:38:00,2006-04-22 22:41:00,B1.8,0
2006-04-22 22:42:00,2006-04-22 22:48:00,2006-04-22 22:53:00,B3.1,0
2006-04-23 03:39:00,2006-04-23 03:44:00,2006-04-23 03:47:00,B4.8,0
2006-04-23 04:29:00,2006-04-23 04:38:00,2006-04-23 04:47:00,B2.2,0
2006-04-23 06:49:00,2006-04-23 06:56:00,2006-04-23 07:15:00,B7.3,0
2006-04-23 13:28:00,2006-04-23 13:33:00,2006-04-23 13:59:00,B2.9,0
2006-04-23 14:21:00,2006-04-23 14:27:00,2006-04-23 14:34:00,B5.5,0
2006-04-23 15:18:00,2006-04-23 15:23:00,2006-04-23 15:26:00,B5.9,0
2006-04-23 20:09:00,2006-04-23 20:25:00,2006-04-23 20:34:00,B3.2,10875
2006-04-24 00:30:00,2006-04-24 00:33:00,2006-04-24 00:35:00,B2.5,10875
2006-04-24 03:56:00,2006-04-24 04:04:00,2006-04-24 04:13:00,C1.0,10875
2006-04-24 09:35:00,2006-04-24 09:38:00,2006-04-24 09:41:00,B3.9,10875
2006-04-24 09:49:00,2006-04-24 09:52:00,2006-04-24 09:57:00,B3.8,10875
2006-04-24 14:40:00,2006-04-24 14:45:00,2006-04-24 14:51:00,B4.2,10875
2006-04-24 16:28:00,2006-04-24 16:31:00,2006-04-24 16:33:00,B2.7,10875
2006-04-25 01:52:00,2006-04-25 02:13:00,2006-04-25 02:36:00,B6.0,10875
2006-04-25 06:36:00,2006-04-25 07:26:00,2006-04-25 08:12:00,C1.3,10875
2006-04-25 14:31:00,2006-04-25 14:36:00,2006-04-25 14:40:00,B4.8,10875
