event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2009-01-09 23:58:00,2009-01-10 00:03:00,2009-01-10 00:05:00,B4.0,11010
2009-01-10 00:47:00,2009-01-10 00:51:00,2009-01-10 00:55:00,B1.2,11010
2009-01-10 02:33:00,2009-01-10 02:36:00,2009-01-10 02:39:00,B1.0,11010
2009-02-10 23:00:00,2009-02-10 23:11:00,2009-02-10 23:42:00,B1.3,11012
2009-02-12 16:10:00,2009-02-12 16:19:00,2009-02-12 16:31:00,B4.1,11012
2009-02-13 05:35:00,2009-02-13 05:47:00,2009-02-13 06:04:00,B2.3,0
2009-03-26 01:38:00,2009-03-26 01:43:00,2009-03-26 01:49:00,B1.8,0
2009-03-26 02:12:00,2009-03-26 02:16:00,2009-03-26 02:19:00,B3.5,0
2009-07-03 23:05:00,2009-07-03 23:08:00,2009-07-03 23:10:00,B1.3,11024
2009-07-03 23:49:00,2009-07-03 23:54:00,2009-07-03 23:58:00,B3.2,11024
2009-07-04 01:02:00,2009-07-04 01:19:00,2009-07-04 01:26:00,B3.6,11024
2009-07-04 02:08:00,2009-07-04 02:13:00,2009-07-04 02:20:00,B4.7,11024
2009-07-04 02:46:00,2009-07-04 03:04:00,2009-07-04 03:07:00,B3.7,0
2009-07-04 04:29:00,2009-07-04 04:37:00,2009-07-04 04:42:00,B8.3,11024
2009-07-04 06:00:00,2009-07-04 06:06:00,2009-07-04 06:13:00,B2.1,11024
2009-07-04 07:48:00,2009-07-04 07:52:00,2009-07-04 07:56:00,B2.8,11024
2009-07-04 09:41:00,2009-07-04 09:44:00,2009-07-04 09:46:00,B1.2,11024
2009-07-04 11:59:00,2009-07-04 12:07:00,2009-07-04 12:14:00,B3.1,11024
2009-07-04 12:31:00,2009-07-04 12:34:00,2009-07-04 12:38:00,B2.0,11024
2009-07-04 13:40:00,2009-07-04 13:55:00,2009-07-04 13:57:00,B5.3,11024
2009-07-04 15:03:00,2009-07-04 15:08:00,2009-07-04 15:12:00,B4.8,11024
2009-07-04 16:11:00,2009-07-04 16:14:00,2009-07-04 16:16:00,B1.5,11024
2009-07-04 22:01:00,2009-07-04 22:09:00,2009-07-04 22:15:00,B5.9,11024
2009-07-05 00:53:00,2009-07-05 00:56:00,2009-07-05 01:00:00,B1.1,0
2009-07-05 01:06:00,2009-07-05 01:15:00,2009-07-05 01:29:00,B5.9,0
2009-07-05 02:08:00,2009-07-05 02:13:00,2009-07-05 02:17:00,B2.2,0
2009-07-05 04:41:00,2009-07-05 04:47:00,2009-07-05 04:50:00,B2.3,0
2009-07-05 04:51:00,2009-07-05 05:01:00,2009-07-05 05:08:00,B2.2,0
2009-07-05 06:08:00,2009-07-05 06:14:00,2009-07-05 06:21:00,B5.1,0
2009-07-05 07:07:00,2009-07-05 07:13:00,2009-07-05 07:18:00,C2.7,11024
2009-07-05 09:34:00,2009-07-05 09:37:00,2009-07-05 09:50:00,B3.0,0
2009-07-05 10:53:00,2009-07-05 10:57:00,2009-07-05 11:00:00,B1.2,0
