event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1980-01-01 17:47:00,1980-01-01 18:14:00,1980-01-01 18:52:00,M1.0,2220
1980-01-02 03:30:00,1980-01-02 03:42:00,1980-01-02 04:20:00,C2.0,2220
1980-01-03 00:50:00,1980-01-03 00:54:00,1980-01-03 01:11:00,C9.0,2220
1980-01-05 15:10:00,1980-01-05 15:32:00,1980-01-05 15:47:00,C9.0,2220
1980-01-05 17:46:00,1980-01-05 18:18:00,1980-01-05 18:29:00,C3.0,2232
1980-01-05 18:56:00,1980-01-05 19:17:00,1980-01-05 19:29:00,C4.0,2220
1980-01-06 06:20:00,1980-01-06 06:22:00,1980-01-06 06:36:00,C8.0,2229
1980-01-06 12:37:00,1980-01-06 12:37:00,1980-01-06 12:47:00,C2.0,2232
1980-01-06 13:59:00,1980-01-06 14:01:00,1980-01-06 14:19:00,C5.0,2232
1980-01-06 16:51:00,1980-01-06 16:52:00,1980-01-06 16:54:00,M1.0,2229
1980-01-06 18:21:00,1980-01-06 18:23:00,1980-01-06 18:32:00,C2.0,2232
1980-01-06 18:42:00,1980-01-06 18:43:00,1980-01-06 18:44:00,C4.0,2215
1980-01-06 21:20:00,1980-01-06 21:34:00,1980-01-06 22:00:00,M9.0,2232
1980-01-07 01:54:00,1980-01-07 01:54:00,1980-01-07 02:17:00,C6.0,2232
1980-01-07 02:45:00,1980-01-07 02:50:00,1980-01-07 03:00:00,C6.0,2232
1980-01-07 12:13:00,1980-01-07 13:16:00,1980-01-07 13:34:00,M1.0,2232
1980-01-07 18:57:00,1980-01-07 19:03:00,1980-01-07 19:05:00,C4.0,2215
1980-01-07 21:30:00,1980-01-07 21:35:00,1980-01-07 21:42:00,C9.0,2219
1980-01-08 04:10:00,1980-01-08 04:16:00,1980-01-08 04:48:00,M1.0,2229
1980-01-08 15:13:00,1980-01-08 15:38:00,1980-01-08 16:02:00,C6.0,2229
1980-01-08 17:03:00,1980-01-08 17:20:00,1980-01-08 17:48:00,C7.0,2232
1980-01-08 20:27:00,1980-01-08 20:28:00,1980-01-08 20:49:00,C4.0,2229
1980-01-09 00:05:00,1980-01-09 00:30:00,1980-01-09 01:03:00,M7.0,2232
1980-01-10 03:47:00,1980-01-10 03:48:00,1980-01-10 04:00:00,C2.0,0
1980-01-10 04:48:00,1980-01-10 05:17:00,1980-01-10 05:50:00,M6.0,2232
1980-01-10 21:50:00,1980-01-10 21:53:00,1980-01-10 22:00:00,C6.0,2232
1980-01-11 12:48:00,1980-01-11 12:52:00,1980-01-11 13:45:00,C8.0,2229
1980-01-11 13:56:00,1980-01-11 13:58:00,1980-01-11 14:39:00,M1.0,2232
1980-01-12 03:08:00,1980-01-12 03:15:00,1980-01-12 03:27:00,M1.0,2221
1980-01-13 03:56:00,1980-01-14 00:00:00,1980-01-13 04:30:00,M3.0,2229
1980-01-13 13:21:00,1980-01-13 13:36:00,1980-01-13 14:04:00,C4.0,2229
1980-01-13 14:49:00,1980-01-13 14:50:00,1980-01-13 15:05:00,C3.0,2229
1980-01-13 16:19:00,1980-01-13 16:25:00,1980-01-13 16:39:00,M2.0,2227
1980-01-13 18:06:00,1980-01-13 18:15:00,1980-01-13 20:21:00,M3.0,2229
1980-01-14 06:20:00,1980-01-14 06:25:00,1980-01-14 06:35:00,M3.0,2229
1980-01-14 12:20:00,1980-01-14 12:22:00,1980-01-14 12:31:00,C4.0,2232
1980-01-14 16:57:00,1980-01-14 17:12:00,1980-01-14 17:27:00,M1.0,2237
1980-01-14 18:40:00,1980-01-14 18:47:00,1980-01-14 19:01:00,C8.0,2228
1980-01-14 22:20:00,1980-01-14 22:22:00,1980-01-14 23:00:00,C8.0,2237
1980-01-16 00:18:00,1980-01-16 00:25:00,1980-01-16 00:35:00,C4.0,2245
1980-01-16 00:43:00,1980-01-16 00:49:00,1980-01-16 01:00:00,C7.0,2243
1980-01-16 08:18:00,1980-01-16 08:25:00,1980-01-16 08:40:00,C2.0,2235
1980-01-16 13:51:00,1980-01-16 13:59:00,1980-01-16 14:11:00,C2.0,2243
1980-01-16 20:43:00,1980-01-16 20:43:00,1980-01-16 20:57:00,C5.0,2240
1980-01-17 17:53:00,1980-01-17 17:57:00,1980-01-17 18:54:00,C2.0,2250
1980-01-18 06:30:00,1980-01-18 06:36:00,1980-01-18 07:04:00,C1.0,2237
1980-01-19 15:20:00,1980-01-19 15:24:00,1980-01-19 15:31:00,C1.0,2250
