event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1999-01-01 00:21:00,1999-01-01 00:31:00,1999-01-01 00:47:00,M1.1,0
1999-01-01 10:07:00,1999-01-01 10:11:00,1999-01-01 10:15:00,B9.1,0
1999-01-01 12:00:00,1999-01-01 12:45:00,1999-01-01 13:34:00,C3.4,8421
1999-01-01 13:54:00,1999-01-01 14:03:00,1999-01-01 14:17:00,C7.7,0
1999-01-01 18:58:00,1999-01-01 19:06:00,1999-01-01 19:09:00,C1.3,8419
1999-01-01 22:40:00,1999-01-01 22:49:00,1999-01-01 22:53:00,C1.4,0
1999-01-02 03:21:00,1999-01-02 03:28:00,1999-01-02 03:54:00,C2.8,0
1999-01-02 06:15:00,1999-01-02 06:19:00,1999-01-02 06:29:00,C1.0,0
1999-01-02 16:45:00,1999-01-02 16:50:00,1999-01-02 16:53:00,C1.3,0
1999-01-02 21:24:00,1999-01-02 21:27:00,1999-01-02 21:39:00,C1.2,0
1999-01-03 05:23:00,1999-01-03 05:26:00,1999-01-03 05:28:00,C1.0,0
1999-01-03 07:00:00,1999-01-03 07:15:00,1999-01-03 07:34:00,C1.4,0
1999-01-03 08:07:00,1999-01-03 08:54:00,1999-01-03 09:58:00,C8.2,8420
1999-01-03 14:49:00,1999-01-03 15:14:00,1999-01-03 15:52:00,C6.2,8422
1999-01-03 18:59:00,1999-01-03 19:03:00,1999-01-03 19:07:00,C2.6,8421
1999-01-03 19:46:00,1999-01-03 19:50:00,1999-01-03 19:53:00,C2.8,0
1999-01-04 08:30:00,1999-01-04 08:36:00,1999-01-04 08:39:00,C3.6,0
1999-01-04 09:14:00,1999-01-04 09:19:00,1999-01-04 09:23:00,C1.1,0
1999-01-04 20:57:00,1999-01-04 21:01:00,1999-01-04 21:06:00,C1.4,0
1999-01-04 22:35:00,1999-01-04 22:39:00,1999-01-04 22:41:00,C1.7,0
1999-01-05 04:57:00,1999-01-05 05:02:00,1999-01-05 05:06:00,C2.3,0
1999-01-05 05:54:00,1999-01-05 05:58:00,1999-01-05 06:01:00,C1.1,0
1999-01-05 06:26:00,1999-01-05 06:39:00,1999-01-05 06:46:00,C1.6,0
1999-01-05 12:47:00,1999-01-05 12:50:00,1999-01-05 12:54:00,C1.5,0
1999-01-05 13:34:00,1999-01-05 13:43:00,1999-01-05 13:55:00,C1.6,0
1999-01-06 00:39:00,1999-01-06 00:45:00,1999-01-06 00:52:00,C1.7,0
1999-01-06 08:18:00,1999-01-06 08:22:00,1999-01-06 08:24:00,B7.6,0
1999-01-06 12:21:00,1999-01-06 12:28:00,1999-01-06 12:40:00,C1.2,0
1999-01-06 13:09:00,1999-01-06 13:31:00,1999-01-06 13:33:00,C1.2,8426
1999-01-06 13:34:00,1999-01-06 13:41:00,1999-01-06 13:52:00,C1.3,8431
1999-01-06 23:54:00,1999-01-07 00:06:00,1999-01-07 00:43:00,C8.0,0
1999-01-07 15:01:00,1999-01-07 15:11:00,1999-01-07 15:24:00,B4.8,0
1999-01-08 02:53:00,1999-01-08 03:06:00,1999-01-08 03:24:00,C2.3,0
1999-01-08 05:03:00,1999-01-08 05:09:00,1999-01-08 05:17:00,B5.2,0
1999-01-08 09:51:00,1999-01-08 10:22:00,1999-01-08 11:10:00,C3.7,8431
1999-01-09 18:41:00,1999-01-09 19:23:00,1999-01-09 20:05:00,C1.0,0
1999-01-10 02:41:00,1999-01-10 02:59:00,1999-01-10 03:08:00,C1.0,0
1999-01-10 21:44:00,1999-01-10 21:48:00,1999-01-10 21:57:00,B3.9,0
1999-01-11 16:55:00,1999-01-11 17:01:00,1999-01-11 17:08:00,B7.4,0
1999-01-11 17:27:00,1999-01-11 17:35:00,1999-01-11 17:49:00,C1.2,0
1999-01-11 19:51:00,1999-01-11 19:59:00,1999-01-11 20:07:00,C2.4,0
1999-01-11 21:16:00,1999-01-11 21:43:00,1999-01-11 22:25:00,C1.3,0
1999-01-11 22:59:00,1999-01-11 23:10:00,1999-01-11 23:17:00,C1.2,0
1999-01-12 01:01:00,1999-01-12 01:17:00,1999-01-12 01:34:00,C6.2,0
1999-01-12 07:57:00,1999-01-12 08:00:00,1999-01-12 08:03:00,B8.1,0
1999-01-12 11:39:00,1999-01-12 11:56:00,1999-01-12 12:24:00,C6.9,0
1999-01-12 18:57:00,1999-01-12 19:01:00,1999-01-12 19:05:00,B7.3,0
1999-01-12 20:01:00,1999-01-12 20:05:00,1999-01-12 20:08:00,B5.4,0
1999-01-12 20:40:00,1999-01-12 20:44:00,1999-01-12 20:48:00,B7.8,0
1999-01-13 03:35:00,1999-01-13 03:39:00,1999-01-13 03:41:00,B5.5,0
1999-01-13 05:52:00,1999-01-13 06:10:00,1999-01-13 06:14:00,C1.6,0
1999-01-13 07:10:00,1999-01-13 07:15:00,1999-01-13 07:18:00,B6.4,0
1999-01-13 07:21:00,1999-01-13 07:25:00,1999-01-13 07:29:00,C1.6,0
1999-01-13 08:32:00,1999-01-13 08:35:00,1999-01-13 08:37:00,B4.6,0
1999-01-13 12:38:00,1999-01-13 12:49:00,1999-01-13 12:52:00,C1.0,0
1999-01-13 13:51:00,1999-01-13 13:56:00,1999-01-13 13:59:00,C1.2,0
1999-01-13 14:28:00,1999-01-13 14:34:00,1999-01-13 14:36:00,C2.9,8439
1999-01-13 14:56:00,1999-01-13 15:07:00,1999-01-13 15:17:00,C6.9,8439
1999-01-13 15:34:00,1999-01-13 15:38:00,1999-01-13 15:45:00,C2.0,0
1999-01-13 17:59:00,1999-01-13 18:03:00,1999-01-13 18:07:00,B6.4,0
1999-01-13 18:51:00,1999-01-13 18:58:00,1999-01-13 19:05:00,C5.5,0
1999-01-13 20:10:00,1999-01-13 20:21:00,1999-01-13 20:31:00,C2.9,0
1999-01-13 21:54:00,1999-01-13 22:01:00,1999-01-13 22:11:00,C1.1,0
1999-01-13 22:34:00,1999-01-13 22:39:00,1999-01-13 22:47:00,B9.2,8440
1999-01-14 00:52:00,1999-01-14 01:00:00,1999-01-14 01:06:00,C6.5,0
1999-01-14 03:27:00,1999-01-14 03:37:00,1999-01-14 03:42:00,C1.3,0
1999-01-14 08:14:00,1999-01-14 08:18:00,1999-01-14 08:22:00,C1.2,0
1999-01-14 09:04:00,1999-01-14 09:10:00,1999-01-14 09:16:00,C2.8,0
1999-01-14 10:07:00,1999-01-14 10:20:00,1999-01-14 10:33:00,M3.0,0
1999-01-14 13:45:00,1999-01-14 13:49:00,1999-01-14 13:58:00,C1.7,0
1999-01-14 14:05:00,1999-01-14 14:10:00,1999-01-14 14:13:00,C2.4,0
1999-01-14 15:36:00,1999-01-14 15:39:00,1999-01-14 15:43:00,C1.1,0
1999-01-14 15:54:00,1999-01-14 15:58:00,1999-01-14 16:23:00,C2.3,8439
1999-01-14 16:51:00,1999-01-14 16:56:00,1999-01-14 17:02:00,C1.3,8440
1999-01-14 18:55:00,1999-01-14 19:03:00,1999-01-14 19:14:00,M1.4,8440
1999-01-14 21:27:00,1999-01-14 21:30:00,1999-01-14 21:32:00,C1.4,0
1999-01-14 23:16:00,1999-01-14 23:24:00,1999-01-14 23:28:00,C2.6,0
1999-01-15 00:40:00,1999-01-15 00:46:00,1999-01-15 00:50:00,C1.2,0
1999-01-15 01:36:00,1999-01-15 01:42:00,1999-01-15 01:49:00,C2.1,0
1999-01-15 02:08:00,1999-01-15 02:24:00,1999-01-15 02:31:00,C2.2,0
1999-01-15 02:57:00,1999-01-15 03:02:00,1999-01-15 03:05:00,C2.9,0
1999-01-15 04:02:00,1999-01-15 04:20:00,1999-01-15 04:27:00,C1.4,0
1999-01-15 04:59:00,1999-01-15 05:04:00,1999-01-15 05:10:00,C1.5,0
1999-01-15 05:25:00,1999-01-15 05:37:00,1999-01-15 05:42:00,C2.2,0
1999-01-15 06:02:00,1999-01-15 06:09:00,1999-01-15 06:12:00,C6.4,0
1999-01-15 06:32:00,1999-01-15 07:21:00,1999-01-15 07:42:00,M1.3,8440
1999-01-15 08:41:00,1999-01-15 08:44:00,1999-01-15 08:46:00,C1.8,0
1999-01-15 09:23:00,1999-01-15 09:26:00,1999-01-15 09:29:00,B9.1,0
1999-01-15 10:04:00,1999-01-15 10:14:00,1999-01-15 10:17:00,C1.1,0
1999-01-15 10:40:00,1999-01-15 10:55:00,1999-01-15 11:04:00,C2.3,0
1999-01-15 11:42:00,1999-01-15 11:45:00,1999-01-15 11:48:00,C1.1,0
1999-01-15 12:15:00,1999-01-15 12:24:00,1999-01-15 12:27:00,C2.1,0
1999-01-15 12:49:00,1999-01-15 12:54:00,1999-01-15 12:59:00,C1.5,0
1999-01-15 13:05:00,1999-01-15 13:14:00,1999-01-15 13:17:00,C3.7,0
1999-01-15 13:19:00,1999-01-15 13:23:00,1999-01-15 13:26:00,C2.8,0
1999-01-15 14:36:00,1999-01-15 14:44:00,1999-01-15 14:50:00,C9.8,0
1999-01-15 15:34:00,1999-01-15 15:38:00,1999-01-15 15:41:00,C1.5,0
1999-01-15 17:38:00,1999-01-15 17:43:00,1999-01-15 17:49:00,B9.5,0
1999-01-15 18:00:00,1999-01-15 18:07:00,1999-01-15 18:14:00,C1.9,8440
1999-01-15 18:58:00,1999-01-15 19:19:00,1999-01-15 19:24:00,C4.9,8440
1999-01-15 19:54:00,1999-01-15 20:00:00,1999-01-15 20:07:00,C1.9,0
1999-01-15 20:24:00,1999-01-15 20:28:00,1999-01-15 20:35:00,C1.2,0
1999-01-15 21:31:00,1999-01-15 21:37:00,1999-01-15 21:55:00,C1.2,0
1999-01-15 22:00:00,1999-01-15 22:04:00,1999-01-15 22:09:00,C1.4,0
1999-01-15 23:39:00,1999-01-15 23:43:00,1999-01-15 23:55:00,C3.0,0
1999-01-16 00:33:00,1999-01-16 00:34:00,1999-01-16 00:39:00,C1.0,8440
1999-01-16 01:34:00,1999-01-16 01:37:00,1999-01-16 01:40:00,C1.5,0
1999-01-16 01:55:00,1999-01-16 02:05:00,1999-01-16 02:17:00,C1.3,0
1999-01-16 03:04:00,1999-01-16 03:08:00,1999-01-16 03:10:00,C2.8,0
1999-01-16 03:51:00,1999-01-16 03:59:00,1999-01-16 04:03:00,C2.9,0
1999-01-16 04:08:00,1999-01-16 04:12:00,1999-01-16 04:16:00,C2.5,0
1999-01-16 04:53:00,1999-01-16 05:04:00,1999-01-16 05:17:00,C1.3,0
1999-01-16 07:58:00,1999-01-16 08:05:00,1999-01-16 08:15:00,C1.5,0
1999-01-16 08:59:00,1999-01-16 09:05:00,1999-01-16 09:08:00,C2.0,0
1999-01-16 09:21:00,1999-01-16 09:25:00,1999-01-16 09:39:00,C2.2,0
1999-01-16 10:40:00,1999-01-16 10:43:00,1999-01-16 10:47:00,C2.3,0
1999-01-16 12:02:00,1999-01-16 12:07:00,1999-01-16 12:10:00,M3.6,0
1999-01-16 12:58:00,1999-01-16 13:05:00,1999-01-16 13:25:00,C2.6,0
1999-01-16 14:37:00,1999-01-16 14:43:00,1999-01-16 14:45:00,C4.0,8440
1999-01-16 16:37:00,1999-01-16 16:42:00,1999-01-16 16:45:00,C2.4,0
1999-01-16 17:48:00,1999-01-16 17:51:00,1999-01-16 17:53:00,C2.9,8440
1999-01-16 19:06:00,1999-01-16 19:11:00,1999-01-16 19:14:00,C3.0,0
1999-01-16 19:50:00,1999-01-16 19:56:00,1999-01-16 20:02:00,M1.2,0
1999-01-16 20:23:00,1999-01-16 20:25:00,1999-01-16 20:27:00,C1.9,0
1999-01-16 21:41:00,1999-01-16 21:47:00,1999-01-16 21:52:00,C2.2,0
1999-01-16 22:51:00,1999-01-16 22:55:00,1999-01-16 22:58:00,C1.3,0
1999-01-16 23:24:00,1999-01-16 23:34:00,1999-01-17 00:02:00,C5.0,0
1999-01-17 00:56:00,1999-01-17 01:03:00,1999-01-17 01:05:00,C1.8,0
1999-01-17 01:07:00,1999-01-17 01:10:00,1999-01-17 01:13:00,C3.2,0
1999-01-17 01:58:00,1999-01-17 02:11:00,1999-01-17 02:31:00,C1.3,0
1999-01-17 03:31:00,1999-01-17 03:40:00,1999-01-17 03:44:00,C3.3,0
1999-01-17 04:23:00,1999-01-17 04:32:00,1999-01-17 04:54:00,C2.4,0
1999-01-17 05:20:00,1999-01-17 05:23:00,1999-01-17 05:29:00,C1.9,0
1999-01-17 09:16:00,1999-01-17 09:28:00,1999-01-17 09:44:00,C2.3,8440
1999-01-17 10:54:00,1999-01-17 11:08:00,1999-01-17 11:11:00,C4.9,0
1999-01-17 11:47:00,1999-01-17 11:56:00,1999-01-17 12:04:00,C4.3,0
1999-01-17 14:24:00,1999-01-17 15:09:00,1999-01-17 15:21:00,C1.4,8440
1999-01-17 16:14:00,1999-01-17 16:17:00,1999-01-17 16:22:00,C2.3,8440
1999-01-17 16:58:00,1999-01-17 17:01:00,1999-01-17 17:04:00,C4.1,0
1999-01-17 18:29:00,1999-01-17 18:37:00,1999-01-17 18:59:00,C2.5,8440
1999-01-17 19:50:00,1999-01-17 19:55:00,1999-01-17 19:57:00,C5.9,8439
1999-01-17 20:35:00,1999-01-17 20:39:00,1999-01-17 20:41:00,C2.0,0
1999-01-17 21:00:00,1999-01-17 21:03:00,1999-01-17 21:05:00,C1.2,0
1999-01-17 21:10:00,1999-01-17 21:18:00,1999-01-17 21:24:00,C1.6,8439
1999-01-17 21:36:00,1999-01-17 21:48:00,1999-01-17 21:51:00,C1.4,0
1999-01-17 22:30:00,1999-01-17 22:43:00,1999-01-17 22:50:00,C1.4,0
1999-01-17 23:17:00,1999-01-17 23:25:00,1999-01-17 23:27:00,C1.8,0
1999-01-17 23:38:00,1999-01-17 23:41:00,1999-01-17 23:43:00,C1.3,0
1999-01-17 23:49:00,1999-01-17 23:53:00,1999-01-17 23:59:00,C1.1,0
1999-01-18 00:08:00,1999-01-18 00:15:00,1999-01-18 00:18:00,C5.0,0
1999-01-18 00:46:00,1999-01-18 00:50:00,1999-01-18 00:57:00,C1.6,0
1999-01-18 01:13:00,1999-01-18 01:16:00,1999-01-18 01:20:00,C1.2,8439
1999-01-18 01:44:00,1999-01-18 01:47:00,1999-01-18 01:49:00,C1.3,0
1999-01-18 02:26:00,1999-01-18 02:34:00,1999-01-18 02:38:00,C4.8,0
1999-01-18 03:10:00,1999-01-18 03:16:00,1999-01-18 03:30:00,C4.8,0
1999-01-18 03:46:00,1999-01-18 03:49:00,1999-01-18 03:52:00,C5.9,0
1999-01-18 04:29:00,1999-01-18 04:32:00,1999-01-18 04:36:00,C1.8,8439
1999-01-18 05:07:00,1999-01-18 05:13:00,1999-01-18 05:16:00,C4.1,0
1999-01-18 05:26:00,1999-01-18 05:33:00,1999-01-18 05:37:00,C2.1,0
1999-01-18 06:33:00,1999-01-18 06:44:00,1999-01-18 06:49:00,C4.6,0
1999-01-18 07:52:00,1999-01-18 08:04:00,1999-01-18 08:23:00,M2.0,0
1999-01-18 09:33:00,1999-01-18 09:38:00,1999-01-18 09:42:00,C1.6,8439
1999-01-18 10:04:00,1999-01-18 10:09:00,1999-01-18 10:14:00,C2.5,8439
1999-01-18 11:01:00,1999-01-18 11:04:00,1999-01-18 11:05:00,C1.1,8439
1999-01-18 12:35:00,1999-01-18 12:41:00,1999-01-18 13:02:00,C1.7,8440
1999-01-18 13:10:00,1999-01-18 13:14:00,1999-01-18 13:23:00,C4.8,0
1999-01-18 13:32:00,1999-01-18 13:34:00,1999-01-18 13:41:00,C2.5,8440
1999-01-18 14:12:00,1999-01-18 14:24:00,1999-01-18 14:34:00,C1.1,8439
1999-01-18 15:05:00,1999-01-18 15:21:00,1999-01-18 15:29:00,C1.4,0
1999-01-18 16:04:00,1999-01-18 16:06:00,1999-01-18 16:08:00,C3.6,0
1999-01-18 18:08:00,1999-01-18 18:20:00,1999-01-18 18:30:00,C1.4,8439
1999-01-18 18:36:00,1999-01-18 18:39:00,1999-01-18 18:43:00,C1.8,8442
1999-01-18 18:58:00,1999-01-18 19:07:00,1999-01-18 19:23:00,C3.0,8440
1999-01-18 21:19:00,1999-01-18 21:32:00,1999-01-18 21:48:00,C1.4,8440
1999-01-18 22:38:00,1999-01-18 22:41:00,1999-01-18 22:43:00,C2.4,0
1999-01-19 01:00:00,1999-01-19 01:38:00,1999-01-19 01:51:00,C7.6,0
1999-01-19 05:00:00,1999-01-19 05:07:00,1999-01-19 05:13:00,C2.6,0
1999-01-19 08:02:00,1999-01-19 08:05:00,1999-01-19 08:17:00,C3.3,8440
1999-01-19 11:18:00,1999-01-19 11:24:00,1999-01-19 11:32:00,C3.9,0
1999-01-19 14:04:00,1999-01-19 14:11:00,1999-01-19 14:18:00,C2.9,8439
1999-01-19 15:03:00,1999-01-19 15:10:00,1999-01-19 15:16:00,C2.5,0
1999-01-19 20:22:00,1999-01-19 20:27:00,1999-01-19 20:33:00,C2.8,0
1999-01-19 22:41:00,1999-01-19 22:47:00,1999-01-19 22:52:00,C3.5,0
1999-01-20 01:47:00,1999-01-20 01:51:00,1999-01-20 01:57:00,C1.4,0
1999-01-20 02:03:00,1999-01-20 02:07:00,1999-01-20 02:10:00,C2.0,0
1999-01-20 07:32:00,1999-01-20 07:43:00,1999-01-20 07:59:00,C2.2,0
1999-01-20 12:41:00,1999-01-20 12:50:00,1999-01-20 13:07:00,C2.1,0
1999-01-20 14:19:00,1999-01-20 14:33:00,1999-01-20 14:59:00,C2.0,0
1999-01-20 19:06:00,1999-01-20 20:04:00,1999-01-20 21:00:00,M5.2,0
1999-01-21 04:24:00,1999-01-21 04:46:00,1999-01-21 05:06:00,C5.1,8440
1999-01-22 02:20:00,1999-01-22 02:28:00,1999-01-22 02:36:00,C5.3,0
1999-01-22 05:36:00,1999-01-22 05:39:00,1999-01-22 05:45:00,C3.1,0
1999-01-22 07:01:00,1999-01-22 07:05:00,1999-01-22 07:10:00,C2.7,0
1999-01-22 09:14:00,1999-01-22 09:19:00,1999-01-22 09:25:00,C3.5,0
1999-01-22 13:25:00,1999-01-22 13:31:00,1999-01-22 13:38:00,C5.3,8439
1999-01-22 17:05:00,1999-01-22 17:24:00,1999-01-22 17:36:00,M1.4,8440
1999-01-22 20:50:00,1999-01-22 20:54:00,1999-01-22 20:57:00,C1.7,0
1999-01-22 23:25:00,1999-01-22 23:28:00,1999-01-22 23:32:00,C2.1,8439
1999-01-22 23:44:00,1999-01-22 23:49:00,1999-01-22 23:51:00,C4.5,0
1999-01-23 01:14:00,1999-01-23 01:19:00,1999-01-23 01:22:00,C2.9,0
1999-01-23 04:41:00,1999-01-23 04:44:00,1999-01-23 04:47:00,C1.3,0
1999-01-23 09:35:00,1999-01-23 09:40:00,1999-01-23 09:45:00,C1.4,0
1999-01-23 11:04:00,1999-01-23 11:08:00,1999-01-23 11:13:00,C1.1,0
1999-01-23 13:39:00,1999-01-23 13:51:00,1999-01-23 14:00:00,C2.2,0
1999-01-23 15:01:00,1999-01-23 15:04:00,1999-01-23 15:08:00,C1.8,0
1999-01-23 15:09:00,1999-01-23 15:14:00,1999-01-23 15:17:00,C5.6,8439
1999-01-23 15:30:00,1999-01-23 15:41:00,1999-01-23 15:44:00,C5.6,0
1999-01-23 17:33:00,1999-01-23 17:37:00,1999-01-23 17:40:00,C3.4,8439
1999-01-23 18:08:00,1999-01-23 18:12:00,1999-01-23 18:17:00,C1.6,0
1999-01-23 19:12:00,1999-01-23 19:16:00,1999-01-23 19:21:00,C2.3,0
1999-01-23 21:22:00,1999-01-23 21:27:00,1999-01-23 21:35:00,C2.8,0
1999-01-23 23:47:00,1999-01-23 23:53:00,1999-01-23 23:55:00,C3.6,8439
