event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1978-01-01 07:27:00,1978-01-01 07:30:00,1978-01-01 07:37:00,C1.0,967
1978-01-01 09:20:00,1978-01-01 09:22:00,1978-01-01 09:32:00,C6.0,970
1978-01-01 21:47:00,1978-01-01 21:58:00,1978-01-01 22:30:00,M3.0,967
1978-01-02 03:45:00,1978-01-02 03:45:00,1978-01-02 03:52:00,C2.0,969
1978-01-02 03:45:00,1978-01-02 03:45:00,1978-01-02 03:55:00,C2.0,970
1978-01-02 19:25:00,1978-01-02 19:28:00,1978-01-02 19:50:00,C1.0,969
1978-01-02 22:31:00,1978-01-02 22:44:00,1978-01-02 23:19:00,C1.0,970
1978-01-03 02:04:00,1978-01-03 02:09:00,1978-01-03 02:15:00,C1.0,967
1978-01-03 02:12:00,1978-01-03 02:35:00,1978-01-03 03:00:00,C7.0,969
1978-01-03 10:17:00,1978-01-03 10:24:00,1978-01-03 10:42:00,C9.0,970
1978-01-03 11:56:00,1978-01-03 12:00:00,1978-01-03 12:09:00,C0.0,967
1978-01-03 15:24:00,1978-01-03 15:27:00,1978-01-03 15:37:00,C1.0,969
1978-01-03 18:48:00,1978-01-03 18:55:00,1978-01-03 19:12:00,C0.0,970
1978-01-03 21:44:00,1978-01-03 21:45:00,1978-01-03 21:51:00,C1.0,970
1978-01-03 22:29:00,1978-01-03 22:32:00,1978-01-03 22:52:00,C3.0,969
1978-01-04 02:17:00,1978-01-04 02:20:00,1978-01-04 02:28:00,C0.0,967
1978-01-04 02:54:00,1978-01-04 02:57:00,1978-01-04 03:04:00,C3.0,969
1978-01-04 18:12:00,1978-01-04 18:26:00,1978-01-04 18:46:00,C0.0,969
1978-01-07 00:46:00,1978-01-07 01:36:00,1978-01-07 02:22:00,C1.0,967
1978-01-07 03:07:00,1978-01-07 03:10:00,1978-01-07 03:35:00,C5.0,967
1978-01-07 06:37:00,1978-01-07 06:37:00,1978-01-07 06:39:00,M3.0,967
1978-01-07 12:25:00,1978-01-07 12:28:00,1978-01-07 12:35:00,M3.0,967
1978-01-07 19:18:00,1978-01-07 19:35:00,1978-01-07 20:37:00,C7.0,967
1978-01-08 02:19:00,1978-01-08 02:46:00,1978-01-08 03:23:00,M3.0,967
1978-01-09 22:55:00,1978-01-09 22:58:00,1978-01-09 23:06:00,C0.0,970
1978-01-11 22:41:00,1978-01-11 22:49:00,1978-01-11 23:06:00,C0.0,980
