event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2010-01-01 12:02:00,2010-01-01 12:09:00,2010-01-01 12:18:00,B1.9,0
2010-01-01 12:33:00,2010-01-01 12:43:00,2010-01-01 13:00:00,B2.3,0
2010-01-01 23:29:00,2010-01-01 23:33:00,2010-01-01 23:42:00,B1.1,0
2010-01-02 03:10:00,2010-01-02 03:13:00,2010-01-02 03:19:00,B1.1,11039
2010-01-02 07:09:00,2010-01-02 07:24:00,2010-01-02 07:40:00,C1.0,11039
2010-01-02 07:58:00,2010-01-02 08:05:00,2010-01-02 08:13:00,B6.4,11039
2010-01-02 09:01:00,2010-01-02 09:10:00,2010-01-02 09:23:00,B4.5,11039
2010-01-02 11:59:00,2010-01-02 12:09:00,2010-01-02 12:24:00,B4.8,0
2010-01-02 14:08:00,2010-01-02 14:16:00,2010-01-02 14:24:00,C2.6,0
2010-01-02 22:39:00,2010-01-02 22:46:00,2010-01-02 22:55:00,B4.3,11039
2010-01-02 22:57:00,2010-01-02 23:19:00,2010-01-02 23:35:00,C3.1,11039
2010-01-03 01:17:00,2010-01-03 01:22:00,2010-01-03 01:31:00,C2.0,11039
2010-01-03 03:53:00,2010-01-03 04:07:00,2010-01-03 04:21:00,B6.1,11039
2010-01-03 07:43:00,2010-01-03 07:46:00,2010-01-03 07:54:00,B1.5,11039
2010-01-03 10:50:00,2010-01-03 11:03:00,2010-01-03 11:09:00,B1.5,11039
2010-01-03 12:01:00,2010-01-03 12:12:00,2010-01-03 12:28:00,B7.1,11039
2010-01-03 14:43:00,2010-01-03 14:48:00,2010-01-03 14:51:00,B1.1,11039
2010-01-03 15:29:00,2010-01-03 15:35:00,2010-01-03 15:41:00,B1.3,11039
2010-01-03 15:52:00,2010-01-03 16:03:00,2010-01-03 16:13:00,B6.7,11039
2010-01-03 18:59:00,2010-01-03 19:02:00,2010-01-03 19:04:00,B1.0,11039
2010-01-03 20:43:00,2010-01-03 20:49:00,2010-01-03 20:58:00,B3.3,11039
2010-01-04 03:36:00,2010-01-04 03:40:00,2010-01-04 03:42:00,C1.3,11039
2010-01-04 10:00:00,2010-01-04 10:04:00,2010-01-04 10:08:00,B1.4,11039
2010-01-04 14:24:00,2010-01-04 14:28:00,2010-01-04 14:35:00,B1.4,11039
2010-01-04 19:51:00,2010-01-04 19:56:00,2010-01-04 20:02:00,B1.2,11039
2010-01-04 20:14:00,2010-01-04 20:22:00,2010-01-04 20:27:00,B1.3,11039
2010-01-05 08:46:00,2010-01-05 08:52:00,2010-01-05 08:57:00,B1.2,11039
2010-01-05 09:53:00,2010-01-05 09:57:00,2010-01-05 10:02:00,B1.2,11039
2010-01-06 02:57:00,2010-01-06 03:00:00,2010-01-06 03:07:00,B1.0,11039
2010-01-06 16:28:00,2010-01-06 16:33:00,2010-01-06 16:38:00,B1.3,11040
2010-01-06 16:40:00,2010-01-06 16:45:00,2010-01-06 16:47:00,B1.7,11040
2010-01-06 19:44:00,2010-01-06 19:53:00,2010-01-06 19:57:00,B5.5,11040
2010-01-07 21:23:00,2010-01-07 21:28:00,2010-01-07 21:35:00,B1.3,11040
2010-01-08 17:42:00,2010-01-08 17:46:00,2010-01-08 17:49:00,B1.4,11040
2010-01-09 06:06:00,2010-01-09 06:10:00,2010-01-09 06:13:00,B1.1,11040
2010-01-09 07:46:00,2010-01-09 07:52:00,2010-01-09 08:00:00,B2.1,11040
2010-01-09 08:40:00,2010-01-09 08:48:00,2010-01-09 08:56:00,B1.5,11040
2010-01-09 11:07:00,2010-01-09 11:14:00,2010-01-09 11:24:00,B3.6,11040
2010-01-09 12:41:00,2010-01-09 12:45:00,2010-01-09 12:57:00,B1.2,0
2010-01-09 14:50:00,2010-01-09 15:03:00,2010-01-09 15:19:00,C1.0,11040
2010-01-09 22:24:00,2010-01-09 22:58:00,2010-01-09 23:23:00,B6.1,11040
