event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2011-01-01 00:17:00,2011-01-01 00:22:00,2011-01-01 00:30:00,B2.3,0
2011-01-01 00:49:00,2011-01-01 00:53:00,2011-01-01 00:57:00,B2.2,1140
2011-01-01 00:49:00,2011-01-01 00:53:00,2011-01-01 00:57:00,B2.2,11140
2011-01-01 18:11:00,2011-01-01 18:14:00,2011-01-01 18:20:00,B2.1,0
2011-01-01 18:11:00,2011-01-01 18:14:00,2011-01-01 18:20:00,B2.1,0
2011-01-01 19:37:00,2011-01-01 19:44:00,2011-01-01 19:51:00,B3.1,11140
2011-01-01 21:52:00,2011-01-01 21:59:00,2011-01-01 22:06:00,B8.3,11140
2011-01-02 09:03:00,2011-01-02 09:10:00,2011-01-02 09:22:00,B4.6,11140
2011-01-02 16:01:00,2011-01-02 16:07:00,2011-01-02 16:10:00,B3.0,1140
2011-01-02 16:01:00,2011-01-02 16:07:00,2011-01-02 16:10:00,B3.0,11140
2011-01-02 19:06:00,2011-01-02 19:15:00,2011-01-02 19:24:00,B1.5,1140
2011-01-02 19:06:00,2011-01-02 19:15:00,2011-01-02 19:24:00,B1.5,11140
2011-01-02 20:09:00,2011-01-02 20:12:00,2011-01-02 20:16:00,B2.3,1140
2011-01-02 20:09:00,2011-01-02 20:12:00,2011-01-02 20:16:00,B2.3,11140
2011-01-03 04:36:00,2011-01-03 04:41:00,2011-01-03 04:46:00,B1.4,0
2011-01-03 13:19:00,2011-01-03 13:25:00,2011-01-03 13:33:00,B2.6,11141
2011-01-03 13:44:00,2011-01-03 13:53:00,2011-01-03 14:11:00,B4.2,11141
2011-01-03 15:33:00,2011-01-03 15:41:00,2011-01-03 15:45:00,B3.3,11141
2011-01-03 22:01:00,2011-01-03 22:22:00,2011-01-03 22:31:00,B3.6,11142
2011-01-03 23:26:00,2011-01-03 23:35:00,2011-01-03 23:46:00,C1.1,11142
2011-01-04 02:22:00,2011-01-04 02:25:00,2011-01-04 02:27:00,B2.9,11141
