event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1979-01-28 18:04:00,1979-01-28 18:04:00,1979-01-28 18:35:00,C6.0,1532
1979-01-29 06:23:00,1979-01-30 00:00:00,1979-01-29 06:39:00,C6.0,1532
1979-01-29 11:48:00,1979-01-29 11:49:00,1979-01-29 11:53:00,C2.0,1532
1979-01-29 12:01:00,1979-01-29 12:01:00,1979-01-29 12:16:00,C2.0,1538
1979-01-29 13:38:00,1979-01-29 13:38:00,1979-01-29 13:43:00,C3.0,1527
1979-01-29 15:22:00,1979-01-29 15:23:00,1979-01-29 15:32:00,C3.0,1545
1979-01-29 16:02:00,1979-01-29 16:04:00,1979-01-29 16:17:00,C4.0,1548
1979-01-29 21:37:00,1979-01-29 21:39:00,1979-01-29 21:44:00,C2.0,1527
1979-01-30 00:19:00,1979-01-30 00:22:00,1979-01-30 00:36:00,C2.0,1533
1979-01-30 15:30:00,1979-01-30 15:30:00,1979-01-30 15:51:00,C2.0,1533
1979-01-31 14:44:00,1979-01-31 15:07:00,1979-01-31 16:06:00,C5.0,1533
1979-02-01 07:58:00,1979-02-01 08:11:00,1979-02-01 08:27:00,M2.0,1548
1979-02-01 18:48:00,1979-02-01 18:56:00,1979-02-01 19:06:00,C3.0,1547
1979-02-01 19:33:00,1979-02-01 19:34:00,1979-02-01 19:50:00,C2.0,1548
1979-02-02 00:14:00,1979-02-02 00:23:00,1979-02-02 00:31:00,C3.0,1545
1979-02-03 00:44:00,1979-02-03 00:48:00,1979-02-03 01:05:00,C2.0,1545
1979-02-03 01:14:00,1979-02-03 01:20:00,1979-02-03 01:30:00,C2.0,1553
1979-02-03 02:15:00,1979-02-03 02:18:00,1979-02-03 02:25:00,C1.0,1548
1979-02-03 07:05:00,1979-02-03 07:06:00,1979-02-03 07:15:00,C2.0,1548
1979-02-03 16:27:00,1979-02-03 16:27:00,1979-02-03 16:31:00,C1.0,1548
1979-02-04 01:30:00,1979-02-04 01:33:00,1979-02-04 01:45:00,C1.0,1545
1979-02-04 16:26:00,1979-02-04 16:26:00,1979-02-04 16:32:00,C2.0,1543
1979-02-04 17:24:00,1979-02-04 17:25:00,1979-02-04 17:40:00,C3.0,1555
1979-02-04 18:22:00,1979-02-04 18:28:00,1979-02-04 18:47:00,C3.0,1548
1979-02-04 18:49:00,1979-02-04 18:59:00,1979-02-04 19:20:00,C1.0,1545
1979-02-04 21:50:00,1979-02-04 21:51:00,1979-02-04 21:56:00,C1.0,1545
1979-02-05 02:04:00,1979-02-05 02:06:00,1979-02-05 02:24:00,C5.0,1545
1979-02-05 11:53:00,1979-02-05 11:55:00,1979-02-05 12:11:00,C6.0,1555
1979-02-05 19:08:00,1979-02-05 19:10:00,1979-02-05 19:13:00,C2.0,1545
1979-02-05 21:15:00,1979-02-05 21:21:00,1979-02-05 21:23:00,M2.0,1555
1979-02-06 06:38:00,1979-02-06 06:39:00,1979-02-06 06:44:00,C2.0,1555
1979-02-06 11:56:00,1979-02-06 12:38:00,1979-02-06 12:43:00,C6.0,1555
1979-02-06 15:44:00,1979-02-06 15:48:00,1979-02-06 15:50:00,C1.0,1555
1979-02-06 16:21:00,1979-02-06 16:23:00,1979-02-06 16:36:00,C3.0,1545
1979-02-06 20:59:00,1979-02-06 21:01:00,1979-02-06 21:30:00,C4.0,1556
1979-02-07 03:52:00,1979-02-07 03:55:00,1979-02-07 04:06:00,M1.0,1555
1979-02-07 21:44:00,1979-02-07 21:48:00,1979-02-07 21:50:00,C3.0,1555
1979-02-08 02:05:00,1979-02-08 02:08:00,1979-02-08 03:47:00,M2.0,1555
1979-02-08 06:44:00,1979-02-08 07:13:00,1979-02-08 07:30:00,M1.0,1556
1979-02-08 14:13:00,1979-02-08 14:14:00,1979-02-08 14:34:00,C4.0,1556
1979-02-08 14:48:00,1979-02-08 14:48:00,1979-02-08 15:02:00,C4.0,1555
1979-02-08 15:18:00,1979-02-08 15:24:00,1979-02-08 16:02:00,M1.0,1550
1979-02-08 22:45:00,1979-02-08 22:46:00,1979-02-08 22:50:00,C2.0,0
1979-02-09 02:05:00,1979-02-09 02:08:00,1979-02-09 02:39:00,C3.0,1555
1979-02-09 06:39:00,1979-02-09 06:42:00,1979-02-09 06:46:00,C3.0,1555
1979-02-09 07:30:00,1979-02-09 07:57:00,1979-02-09 08:27:00,C3.0,1556
1979-02-09 12:34:00,1979-02-09 12:56:00,1979-02-09 13:14:00,C2.0,1556
1979-02-09 13:39:00,1979-02-09 13:44:00,1979-02-09 14:27:00,C4.0,1556
1979-02-09 16:19:00,1979-02-09 16:19:00,1979-02-09 16:40:00,C2.0,1556
1979-02-09 16:22:00,1979-02-09 16:26:00,1979-02-09 16:51:00,C4.0,1555
1979-02-09 17:28:00,1979-02-09 17:31:00,1979-02-09 17:43:00,C2.0,1555
1979-02-09 19:28:00,1979-02-09 19:32:00,1979-02-09 19:40:00,C2.0,1556
1979-02-09 20:16:00,1979-02-09 20:22:00,1979-02-09 20:24:00,C2.0,1556
1979-02-09 20:56:00,1979-02-10 00:00:00,1979-02-09 21:18:00,C2.0,1556
1979-02-09 23:23:00,1979-02-09 23:23:00,1979-02-09 23:34:00,C2.0,1556
1979-02-10 00:24:00,1979-02-11 00:00:00,1979-02-10 00:27:00,C2.0,1556
1979-02-10 03:20:00,1979-02-11 00:00:00,1979-02-10 03:35:00,C3.0,1556
1979-02-10 04:30:00,1979-02-10 04:38:00,1979-02-10 04:55:00,C4.0,1556
1979-02-10 11:55:00,1979-02-10 12:10:00,1979-02-10 12:23:00,C4.0,1551
1979-02-10 12:41:00,1979-02-10 12:49:00,1979-02-10 13:30:00,C8.0,1556
1979-02-10 14:30:00,1979-02-10 14:32:00,1979-02-10 14:35:00,C3.0,1556
1979-02-10 16:07:00,1979-02-10 16:09:00,1979-02-10 16:48:00,C2.0,1556
1979-02-10 16:26:00,1979-02-10 16:58:00,1979-02-10 17:19:00,C4.0,1556
1979-02-10 17:58:00,1979-02-10 17:59:00,1979-02-10 18:05:00,C5.0,1556
1979-02-11 08:13:00,1979-02-11 08:14:00,1979-02-11 08:35:00,C5.0,1556
1979-02-11 08:37:00,1979-02-11 08:57:00,1979-02-11 09:03:00,C3.0,1556
1979-02-11 12:06:00,1979-02-11 12:07:00,1979-02-11 12:13:00,C1.0,1559
1979-02-11 12:25:00,1979-02-11 12:33:00,1979-02-11 13:49:00,M3.0,1556
1979-02-12 00:05:00,1979-02-12 00:17:00,1979-02-12 01:10:00,M4.0,1556
1979-02-12 05:48:00,1979-02-12 05:55:00,1979-02-12 06:00:00,M1.0,1556
1979-02-12 19:48:00,1979-02-12 19:56:00,1979-02-12 20:31:00,M2.0,1561
1979-02-13 00:35:00,1979-02-14 00:00:00,1979-02-13 01:00:00,C5.0,1561
1979-02-13 04:45:00,1979-02-13 04:52:00,1979-02-13 05:05:00,M2.0,1561
1979-02-13 17:09:00,1979-02-13 17:12:00,1979-02-13 17:29:00,M1.0,1561
1979-02-13 18:49:00,1979-02-13 18:49:00,1979-02-13 19:03:00,M1.0,1556
1979-02-13 19:57:00,1979-02-13 19:58:00,1979-02-13 20:07:00,M1.0,1568
1979-02-14 01:06:00,1979-02-14 01:09:00,1979-02-14 01:13:00,M1.0,1574
1979-02-14 15:48:00,1979-02-14 16:01:00,1979-02-14 16:19:00,M3.0,1556
1979-02-15 01:24:00,1979-02-15 01:25:00,1979-02-15 01:28:00,C6.0,1574
1979-02-15 02:47:00,1979-02-15 02:48:00,1979-02-15 03:03:00,C5.0,1574
1979-02-15 15:54:00,1979-02-15 15:56:00,1979-02-15 16:06:00,C3.0,1574
1979-02-15 16:16:00,1979-02-15 16:26:00,1979-02-15 17:07:00,C7.0,1574
1979-02-15 17:13:00,1979-02-15 17:15:00,1979-02-15 17:25:00,M1.0,1574
1979-02-15 19:17:00,1979-02-15 19:18:00,1979-02-15 19:26:00,C1.0,1572
1979-02-16 21:38:00,1979-02-16 21:43:00,1979-02-16 22:09:00,M5.0,1568
1979-02-16 23:07:00,1979-02-16 23:07:00,1979-02-16 23:18:00,M2.0,1568
1979-02-17 00:30:00,1979-02-17 00:36:00,1979-02-17 01:00:00,M1.0,1568
1979-02-17 02:24:00,1979-02-17 02:46:00,1979-02-17 03:40:00,M4.0,1568
1979-02-17 08:05:00,1979-02-17 08:09:00,1979-02-17 08:14:00,C9.0,1568
1979-02-17 14:31:00,1979-02-17 14:43:00,1979-02-17 16:06:00,C8.0,1568
1979-02-18 19:47:00,1979-02-18 19:56:00,1979-02-18 20:44:00,M4.0,1574
1979-02-19 15:25:00,1979-02-19 15:27:00,1979-02-19 16:49:00,M3.0,1568
1979-02-19 17:55:00,1979-02-19 18:14:00,1979-02-19 18:54:00,M8.0,1574
1979-02-20 04:49:00,1979-02-21 00:00:00,1979-02-20 04:50:00,M1.0,1574
1979-02-20 07:43:00,1979-02-21 00:00:00,1979-02-20 07:43:00,C4.0,1574
1979-02-20 11:25:00,1979-02-20 11:26:00,1979-02-20 11:53:00,C6.0,1574
1979-02-20 12:30:00,1979-02-20 12:32:00,1979-02-20 12:51:00,C4.0,1574
1979-02-20 13:49:00,1979-02-20 14:16:00,1979-02-20 15:00:00,M2.0,1568
1979-02-20 16:04:00,1979-02-20 16:49:00,1979-02-20 17:14:00,M2.0,1574
1979-02-20 18:05:00,1979-02-20 18:15:00,1979-02-20 20:17:00,M3.0,1574
1979-02-20 21:56:00,1979-02-20 22:10:00,1979-02-20 23:01:00,M8.0,1568
1979-02-20 23:33:00,1979-02-20 23:38:00,1979-02-21 00:00:00,M2.0,1574
1979-02-21 15:55:00,1979-02-21 15:57:00,1979-02-21 16:13:00,M2.0,1574
1979-02-21 16:27:00,1979-02-21 16:34:00,1979-02-21 16:51:00,C8.0,1574
1979-02-21 19:39:00,1979-02-21 19:53:00,1979-02-21 21:28:00,M4.0,1574
1979-02-21 22:05:00,1979-02-22 00:00:00,1979-02-21 22:14:00,C8.0,0
1979-02-22 05:05:00,1979-02-22 05:10:00,1979-02-22 05:27:00,M9.0,1574
1979-02-22 09:15:00,1979-02-22 09:17:00,1979-02-22 09:21:00,M2.0,1574
1979-02-22 11:51:00,1979-02-22 11:51:00,1979-02-22 12:21:00,M1.0,1574
1979-02-22 12:53:00,1979-02-22 12:55:00,1979-02-22 13:24:00,M2.0,1574
1979-02-22 15:34:00,1979-02-22 15:37:00,1979-02-22 16:00:00,C7.0,1579
1979-02-22 18:08:00,1979-02-22 18:10:00,1979-02-22 18:47:00,M2.0,1574
1979-02-22 18:57:00,1979-02-22 18:59:00,1979-02-22 19:23:00,M5.0,1574
1979-02-22 22:25:00,1979-02-23 00:00:00,1979-02-22 22:51:00,M1.0,1574
1979-02-23 08:20:00,1979-02-23 08:35:00,1979-02-23 08:46:00,C6.0,1574
1979-02-23 14:52:00,1979-02-23 14:53:00,1979-02-23 15:02:00,M1.0,1574
1979-02-23 17:25:00,1979-02-23 17:35:00,1979-02-23 17:42:00,C6.0,1574
1979-02-23 18:25:00,1979-02-23 18:30:00,1979-02-23 20:17:00,C5.0,1574
1979-02-23 22:30:00,1979-02-24 00:00:00,1979-02-23 22:35:00,C2.0,1574
1979-02-24 15:47:00,1979-02-24 15:47:00,1979-02-24 15:58:00,M1.0,1574
1979-02-24 16:36:00,1979-02-24 16:37:00,1979-02-24 16:56:00,C6.0,1574
1979-02-24 17:24:00,1979-02-24 17:26:00,1979-02-24 17:31:00,C5.0,1574
1979-02-25 06:43:00,1979-02-25 06:52:00,1979-02-25 07:19:00,C5.0,1591
1979-02-25 14:38:00,1979-02-25 14:45:00,1979-02-25 14:53:00,C3.0,1574
1979-02-26 11:15:00,1979-02-26 11:16:00,1979-02-26 11:37:00,C2.0,0
1979-02-26 19:25:00,1979-02-26 19:26:00,1979-02-26 19:29:00,C2.0,1595
1979-02-27 16:35:00,1979-02-27 16:40:00,1979-02-27 16:47:00,C2.0,1593
1979-02-27 20:47:00,1979-02-27 20:47:00,1979-02-27 20:56:00,C1.0,1596
1979-02-27 22:43:00,1979-02-27 22:46:00,1979-02-27 22:55:00,C1.0,1596
1979-02-28 02:03:00,1979-03-01 00:00:00,1979-02-28 02:06:00,C1.0,1599
1979-02-28 02:28:00,1979-02-28 02:28:00,1979-02-28 02:53:00,C4.0,1598
1979-02-28 05:56:00,1979-02-28 05:59:00,1979-02-28 06:10:00,C3.0,1598
1979-02-28 10:19:00,1979-02-28 10:36:00,1979-02-28 10:56:00,C2.0,1595
1979-02-28 13:18:00,1979-02-28 13:21:00,1979-02-28 13:36:00,C2.0,1599
1979-03-01 11:32:00,1979-03-01 11:40:00,1979-03-01 12:10:00,C7.0,1595
1979-03-01 20:12:00,1979-03-01 20:16:00,1979-03-01 20:47:00,C1.0,0
1979-03-02 00:08:00,1979-03-02 00:10:00,1979-03-02 00:21:00,C5.0,1596
1979-03-02 03:22:00,1979-03-02 03:26:00,1979-03-02 03:40:00,C6.0,1599
1979-03-02 03:33:00,1979-03-02 03:38:00,1979-03-02 03:53:00,M3.0,1605
1979-03-02 06:46:00,1979-03-02 06:48:00,1979-03-02 06:50:00,C4.0,1602
1979-03-02 09:30:00,1979-03-03 00:00:00,1979-03-02 09:38:00,C2.0,1596
1979-03-02 10:12:00,1979-03-03 00:00:00,1979-03-02 10:22:00,C1.0,1599
1979-03-02 11:09:00,1979-03-02 11:10:00,1979-03-02 11:19:00,C2.0,1596
1979-03-02 11:23:00,1979-03-03 00:00:00,1979-03-02 11:29:00,C1.0,1605
1979-03-02 12:25:00,1979-03-02 12:38:00,1979-03-02 13:10:00,C3.0,1599
1979-03-02 13:32:00,1979-03-02 13:35:00,1979-03-02 13:40:00,C2.0,1596
1979-03-02 16:08:00,1979-03-02 16:08:00,1979-03-02 16:33:00,C2.0,1596
1979-03-02 20:19:00,1979-03-02 20:19:00,1979-03-02 20:25:00,C3.0,1605
1979-03-02 21:28:00,1979-03-02 21:28:00,1979-03-02 21:34:00,C4.0,1604
1979-03-03 02:34:00,1979-03-03 02:34:00,1979-03-03 02:37:00,C7.0,1605
1979-03-03 03:36:00,1979-03-03 03:36:00,1979-03-03 03:36:00,C2.0,1595
1979-03-03 09:51:00,1979-03-03 09:59:00,1979-03-03 10:10:00,C4.0,1605
1979-03-03 11:15:00,1979-03-03 11:15:00,1979-03-03 11:40:00,C5.0,1605
1979-03-03 14:09:00,1979-03-03 14:18:00,1979-03-03 14:30:00,C2.0,1605
1979-03-03 17:07:00,1979-03-03 17:18:00,1979-03-03 18:08:00,C2.0,1605
1979-03-03 18:03:00,1979-03-03 18:22:00,1979-03-03 18:47:00,C8.0,1595
1979-03-03 20:15:00,1979-03-03 20:20:00,1979-03-03 20:35:00,C4.0,1604
1979-03-04 15:35:00,1979-03-04 15:41:00,1979-03-04 16:36:00,C2.0,1591
1979-03-04 22:34:00,1979-03-04 22:50:00,1979-03-04 23:27:00,C1.0,1591
1979-03-05 12:37:00,1979-03-05 12:39:00,1979-03-05 12:49:00,C1.0,1605
1979-03-05 14:05:00,1979-03-05 14:15:00,1979-03-05 15:17:00,M1.0,1606
1979-03-05 15:17:00,1979-03-05 15:34:00,1979-03-05 16:11:00,C9.0,1591
1979-03-05 19:30:00,1979-03-05 19:36:00,1979-03-05 19:44:00,C2.0,1603
1979-03-06 00:18:00,1979-03-06 00:21:00,1979-03-06 00:24:00,C2.0,1591
