event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1996-01-03 08:27:00,1996-01-03 08:30:00,1996-01-03 08:34:00,,0
1996-01-03 08:27:00,1996-01-03 08:30:00,1996-01-03 08:34:00,,0
1996-01-03 10:20:00,1996-01-03 10:26:00,1996-01-03 10:32:00,B1.1,0
1996-01-03 11:07:00,1996-01-03 11:10:00,1996-01-03 11:13:00,B1.0,0
1996-01-03 12:12:00,1996-01-03 12:23:00,1996-01-03 12:34:00,B3.6,0
1996-01-03 13:08:00,1996-01-03 13:35:00,1996-01-03 14:04:00,,7938
1996-01-03 13:08:00,1996-01-03 13:35:00,1996-01-03 14:04:00,,7938
1996-01-03 13:30:00,1996-01-03 13:35:00,1996-01-03 13:37:00,B6.0,0
1996-01-03 13:34:00,1996-01-03 13:35:00,1996-01-03 13:43:00,B6.0,0
1996-01-03 14:05:00,1996-01-03 14:08:00,1996-01-03 14:10:00,B2.8,0
1996-01-03 14:38:00,1996-01-03 14:43:00,1996-01-03 14:47:00,B4.5,0
1996-01-03 15:20:00,1996-01-03 15:25:00,1996-01-03 15:35:00,B1.9,0
1996-01-03 15:58:00,1996-01-03 16:03:00,1996-01-03 16:07:00,B2.8,7938
1996-01-03 16:02:00,1996-01-03 16:03:00,1996-01-03 16:07:00,B2.8,7938
1996-01-03 16:55:00,1996-01-03 17:08:00,1996-01-03 17:11:00,C1.0,7938
1996-01-03 17:07:00,1996-01-03 17:07:00,1996-01-03 17:15:00,C1.0,7938
1996-01-03 17:41:00,1996-01-03 17:45:00,1996-01-03 17:51:00,B2.2,0
1996-01-03 17:53:00,1996-01-03 17:57:00,1996-01-03 18:01:00,B3.8,0
1996-01-03 18:17:00,1996-01-03 18:24:00,1996-01-03 18:27:00,B2.6,0
1996-01-03 18:29:00,1996-01-03 18:32:00,1996-01-03 18:34:00,B2.6,0
1996-01-03 19:32:00,1996-01-03 19:36:00,1996-01-03 19:39:00,B2.2,0
1996-01-03 20:48:00,1996-01-03 20:55:00,1996-01-03 21:02:00,B2.5,0
1996-01-03 21:11:00,1996-01-03 21:14:00,1996-01-03 21:19:00,B2.5,0
1996-01-04 04:47:00,1996-01-04 04:51:00,1996-01-04 04:55:00,B1.3,0
1996-01-04 04:56:00,1996-01-04 05:01:00,1996-01-04 05:06:00,B1.7,0
1996-01-04 06:01:00,1996-01-04 06:04:00,1996-01-04 06:06:00,B1.2,0
1996-01-04 06:46:00,1996-01-04 06:54:00,1996-01-04 07:07:00,B4.0,0
1996-01-04 08:28:00,1996-01-04 08:35:00,1996-01-04 08:37:00,B2.2,0
1996-01-04 08:48:00,1996-01-04 09:03:00,1996-01-04 09:12:00,B4.5,0
1996-01-04 09:28:00,1996-01-04 09:31:00,1996-01-04 09:33:00,B1.8,0
1996-01-04 10:04:00,1996-01-04 10:14:00,1996-01-04 10:23:00,B4.9,0
1996-01-04 10:53:00,1996-01-04 10:57:00,1996-01-04 10:59:00,B2.7,0
1996-01-04 11:06:00,1996-01-04 11:20:00,1996-01-04 11:30:00,B3.8,0
1996-01-04 12:34:00,1996-01-04 12:38:00,1996-01-04 12:46:00,B1.9,0
1996-01-04 13:24:00,1996-01-04 13:27:00,1996-01-04 13:29:00,B2.3,0
1996-01-04 13:31:00,1996-01-04 13:42:00,1996-01-04 13:47:00,B3.7,0
1996-01-04 14:22:00,1996-01-04 14:38:00,1996-01-04 14:41:00,B3.4,0
1996-01-04 14:58:00,1996-01-04 15:03:00,1996-01-04 15:06:00,B2.1,0
1996-01-04 15:53:00,1996-01-04 16:00:00,1996-01-04 16:06:00,B1.7,0
