event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2008-01-01 00:07:00,2008-01-01 00:26:00,2008-01-01 00:37:00,B7.0,0
2008-01-01 02:10:00,2008-01-01 02:15:00,2008-01-01 02:20:00,B2.4,0
2008-01-01 04:31:00,2008-01-01 04:48:00,2008-01-01 05:32:00,B3.6,0
2008-01-01 06:27:00,2008-01-01 06:34:00,2008-01-01 06:45:00,B4.2,0
2008-01-01 08:59:00,2008-01-01 09:07:00,2008-01-01 09:18:00,B2.8,0
2008-01-01 11:17:00,2008-01-01 11:23:00,2008-01-01 11:28:00,B2.2,0
2008-01-01 12:48:00,2008-01-01 12:57:00,2008-01-01 13:09:00,B1.5,0
2008-01-01 13:57:00,2008-01-01 14:03:00,2008-01-01 14:18:00,B3.5,0
2008-01-01 15:30:00,2008-01-01 15:37:00,2008-01-01 15:46:00,C1.1,10980
2008-01-02 06:51:00,2008-01-02 10:00:00,2008-01-02 11:23:00,C1.2,0
2008-01-04 03:05:00,2008-01-04 03:12:00,2008-01-04 03:19:00,B1.8,0
2008-01-07 02:26:00,2008-01-07 02:34:00,2008-01-07 02:45:00,B1.2,0
2008-01-07 14:49:00,2008-01-07 15:27:00,2008-01-07 15:56:00,C1.4,10980
2008-01-29 17:28:00,2008-01-29 17:34:00,2008-01-29 17:43:00,B1.2,10982
2008-01-30 18:21:00,2008-01-30 18:46:00,2008-01-30 19:00:00,A3.0,0
2008-03-11 05:50:00,2008-03-11 05:57:00,2008-03-11 06:04:00,B5.9,10985
2008-03-24 01:17:00,2008-03-24 01:20:00,2008-03-24 01:23:00,B1.7,0
2008-03-24 02:37:00,2008-03-24 02:44:00,2008-03-24 02:53:00,B5.1,10987
2008-03-24 03:00:00,2008-03-24 03:05:00,2008-03-24 03:07:00,B4.2,0
2008-03-24 04:50:00,2008-03-24 04:55:00,2008-03-24 04:59:00,B1.7,0
2008-03-24 07:59:00,2008-03-24 08:18:00,2008-03-24 08:34:00,B3.3,0
2008-03-24 10:13:00,2008-03-24 10:17:00,2008-03-24 10:21:00,B1.1,0
2008-03-24 14:03:00,2008-03-24 14:10:00,2008-03-24 14:12:00,B2.6,10988
2008-03-24 16:13:00,2008-03-24 16:18:00,2008-03-24 16:27:00,B1.2,0
2008-03-24 17:18:00,2008-03-24 17:21:00,2008-03-24 17:23:00,B1.3,0
2008-03-24 19:47:00,2008-03-24 19:51:00,2008-03-24 19:53:00,B1.9,0
2008-03-25 04:49:00,2008-03-25 04:56:00,2008-03-25 05:04:00,B4.7,0
2008-03-25 07:52:00,2008-03-25 08:02:00,2008-03-25 08:11:00,B1.8,0
2008-03-25 11:18:00,2008-03-25 11:25:00,2008-03-25 11:32:00,B1.7,0
2008-03-25 14:49:00,2008-03-25 14:52:00,2008-03-25 14:54:00,B2.3,0
2008-03-25 17:34:00,2008-03-25 17:38:00,2008-03-25 17:41:00,B2.1,0
2008-03-25 18:26:00,2008-03-25 18:29:00,2008-03-25 18:31:00,B1.8,10988
2008-03-25 18:36:00,2008-03-25 18:56:00,2008-03-25 19:13:00,M1.7,10989
2008-03-26 11:21:00,2008-03-26 11:25:00,2008-03-26 11:30:00,B1.8,0
2008-03-26 18:51:00,2008-03-26 19:19:00,2008-03-26 19:26:00,B1.3,0
2008-03-26 21:12:00,2008-03-26 21:29:00,2008-03-26 21:40:00,B7.6,10988
2008-03-27 02:27:00,2008-03-27 02:36:00,2008-03-27 02:52:00,B1.9,0
2008-03-27 05:17:00,2008-03-27 05:20:00,2008-03-27 05:32:00,B1.0,0
2008-03-27 16:27:00,2008-03-27 16:36:00,2008-03-27 16:49:00,B4.8,10987
2008-03-28 09:39:00,2008-03-28 09:44:00,2008-03-28 09:48:00,B1.6,0
2008-03-28 11:49:00,2008-03-28 12:03:00,2008-03-28 12:16:00,B1.6,0
2008-03-28 14:00:00,2008-03-28 14:06:00,2008-03-28 14:12:00,B1.2,0
2008-03-29 00:23:00,2008-03-29 00:47:00,2008-03-29 00:58:00,B3.1,0
2008-03-29 07:18:00,2008-03-29 07:22:00,2008-03-29 07:26:00,B1.3,0
2008-03-30 06:00:00,2008-03-30 06:25:00,2008-03-30 06:48:00,B1.2,0
2008-03-30 17:32:00,2008-03-30 17:37:00,2008-03-30 17:44:00,B1.4,0
2008-03-31 05:28:00,2008-03-31 05:34:00,2008-03-31 05:40:00,B2.4,10988
2008-04-01 00:16:00,2008-04-01 00:26:00,2008-04-01 00:33:00,B3.0,10989
2008-04-01 20:17:00,2008-04-01 20:20:00,2008-04-01 20:22:00,B1.0,10989
2008-04-02 16:43:00,2008-04-02 16:56:00,2008-04-02 17:07:00,B1.0,0
2008-04-02 20:02:00,2008-04-02 20:12:00,2008-04-02 20:16:00,B1.1,0
2008-04-02 23:39:00,2008-04-02 23:47:00,2008-04-02 23:55:00,B2.0,0
2008-04-03 01:12:00,2008-04-03 01:24:00,2008-04-03 01:36:00,C1.2,0
2008-04-03 02:18:00,2008-04-03 02:27:00,2008-04-03 02:35:00,C1.2,0
2008-04-03 05:55:00,2008-04-03 05:59:00,2008-04-03 06:12:00,B1.2,0
2008-04-03 15:27:00,2008-04-03 15:31:00,2008-04-03 15:33:00,B1.0,0
2008-04-03 15:51:00,2008-04-03 15:57:00,2008-04-03 16:00:00,B2.9,10989
2008-04-03 19:44:00,2008-04-03 19:51:00,2008-04-03 19:58:00,B1.9,0
2008-04-03 20:20:00,2008-04-03 20:24:00,2008-04-03 20:28:00,B2.3,10989
2008-04-04 01:47:00,2008-04-04 01:57:00,2008-04-04 02:08:00,B5.0,0
2008-04-04 14:57:00,2008-04-04 15:01:00,2008-04-04 15:05:00,B1.2,0
2008-04-04 18:06:00,2008-04-04 18:10:00,2008-04-04 18:14:00,B2.7,10989
2008-04-05 11:02:00,2008-04-05 11:06:00,2008-04-05 11:10:00,B1.3,0
2008-04-16 06:31:00,2008-04-16 06:34:00,2008-04-16 06:37:00,B2.1,0
2008-04-26 13:54:00,2008-04-26 14:08:00,2008-04-26 14:38:00,B3.8,0
2008-05-12 16:57:00,2008-05-12 17:02:00,2008-05-12 17:06:00,B1.4,0
2008-05-12 21:27:00,2008-05-12 21:31:00,2008-05-12 21:35:00,B1.4,0
2008-05-17 10:05:00,2008-05-17 10:16:00,2008-05-17 10:32:00,B1.7,0
2008-10-18 11:55:00,2008-10-18 12:00:00,2008-10-18 12:04:00,A9.3,0
2008-11-02 13:22:00,2008-11-02 13:28:00,2008-11-02 13:38:00,B2.7,0
2008-11-02 14:36:00,2008-11-02 14:40:00,2008-11-02 14:44:00,B1.5,0
2008-11-02 15:02:00,2008-11-02 15:05:00,2008-11-02 15:07:00,B7.2,11007
2008-11-02 20:12:00,2008-11-02 20:15:00,2008-11-02 20:17:00,B5.7,11007
2008-11-03 10:42:00,2008-11-03 10:46:00,2008-11-03 10:48:00,B2.9,0
2008-11-03 11:15:00,2008-11-03 11:19:00,2008-11-03 11:22:00,C1.6,0
2008-11-03 22:45:00,2008-11-03 22:56:00,2008-11-03 23:03:00,B2.4,11007
2008-11-04 03:17:00,2008-11-04 03:30:00,2008-11-04 03:36:00,C1.0,11007
2008-11-04 05:37:00,2008-11-04 05:41:00,2008-11-04 05:44:00,B1.0,0
2008-11-05 12:52:00,2008-11-05 12:56:00,2008-11-05 13:03:00,B3.4,0
2008-11-05 23:44:00,2008-11-05 23:46:00,2008-11-05 23:49:00,A8.4,0
2008-11-10 20:18:00,2008-11-10 20:31:00,2008-11-10 20:38:00,B3.0,11008
2008-11-12 00:02:00,2008-11-12 00:09:00,2008-11-12 00:25:00,B1.4,11008
2008-12-11 05:22:00,2008-12-11 05:37:00,2008-12-11 05:50:00,B2.6,11009
2008-12-11 08:27:00,2008-12-11 08:31:00,2008-12-11 08:33:00,B2.2,11009
2008-12-11 09:22:00,2008-12-11 09:25:00,2008-12-11 09:27:00,C1.4,11009
2008-12-11 11:34:00,2008-12-11 11:37:00,2008-12-11 11:41:00,B1.0,11009
2008-12-11 11:41:00,2008-12-11 11:44:00,2008-12-11 11:46:00,B9.6,11009
2008-12-11 14:12:00,2008-12-11 14:15:00,2008-12-11 14:17:00,B2.1,11009
