event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1997-04-02 10:19:00,1997-04-02 10:24:00,1997-04-02 10:30:00,B2.4,8026
1997-04-02 10:51:00,1997-04-02 10:57:00,1997-04-02 11:03:00,B2.4,0
1997-04-02 12:02:00,1997-04-02 12:06:00,1997-04-02 12:08:00,B2.4,8026
1997-04-02 12:40:00,1997-04-02 12:43:00,1997-04-02 12:45:00,B1.2,0
1997-04-02 16:37:00,1997-04-02 16:43:00,1997-04-02 16:50:00,B4.4,0
1997-04-02 20:45:00,1997-04-02 20:54:00,1997-04-02 21:08:00,B1.9,0
1997-04-02 22:41:00,1997-04-02 22:51:00,1997-04-02 22:56:00,B4.2,0
1997-04-03 00:10:00,1997-04-03 00:13:00,1997-04-03 00:15:00,B1.0,0
1997-04-03 01:04:00,1997-04-03 01:13:00,1997-04-03 01:19:00,B4.2,0
1997-04-03 02:16:00,1997-04-03 02:27:00,1997-04-03 02:31:00,B8.4,0
1997-04-03 12:30:00,1997-04-03 13:27:00,1997-04-03 14:08:00,C1.2,0
1997-04-04 17:10:00,1997-04-04 17:14:00,1997-04-04 17:19:00,B1.0,0
1997-04-04 20:06:00,1997-04-04 20:09:00,1997-04-04 20:16:00,B1.2,0
1997-04-05 01:17:00,1997-04-05 01:24:00,1997-04-05 01:29:00,B3.0,0
1997-04-05 07:52:00,1997-04-05 07:58:00,1997-04-05 08:05:00,B1.2,0
1997-04-05 15:14:00,1997-04-05 15:31:00,1997-04-05 15:40:00,B4.8,8027
1997-04-05 20:16:00,1997-04-05 20:29:00,1997-04-05 20:42:00,B5.6,0
1997-04-06 07:13:00,1997-04-06 07:20:00,1997-04-06 07:26:00,B1.1,0
1997-04-06 07:59:00,1997-04-06 08:32:00,1997-04-06 08:39:00,B1.8,0
1997-04-06 18:29:00,1997-04-06 18:46:00,1997-04-06 19:23:00,B2.6,0
1997-04-06 23:33:00,1997-04-07 00:34:00,1997-04-07 01:02:00,B3.7,0
1997-04-07 10:12:00,1997-04-07 10:16:00,1997-04-07 10:24:00,B1.2,0
1997-04-07 11:42:00,1997-04-07 11:59:00,1997-04-07 12:09:00,B3.3,0
1997-04-07 13:50:00,1997-04-07 14:07:00,1997-04-07 14:19:00,C6.8,0
