event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1984-01-01 15:37:00,1984-01-01 15:41:00,1984-01-01 15:44:00,B4.1,0
1984-01-01 20:21:00,1984-01-01 20:26:00,1984-01-01 20:29:00,B4.6,0
1984-01-01 22:48:00,1984-01-01 22:52:00,1984-01-01 22:59:00,B2.7,0
1984-01-02 00:09:00,1984-01-02 00:15:00,1984-01-02 00:22:00,B2.7,0
1984-01-02 01:15:00,1984-01-02 01:19:00,1984-01-02 01:24:00,B2.4,4384
1984-01-02 04:12:00,1984-01-02 04:14:00,1984-01-02 04:22:00,B1.9,4384
1984-01-02 08:04:00,1984-01-02 08:04:00,1984-01-02 08:09:00,B2.2,4384
1984-01-02 11:40:00,1984-01-02 11:44:00,1984-01-02 11:53:00,B2.5,0
1984-01-02 18:37:00,1984-01-02 18:46:00,1984-01-02 18:49:00,B2.7,0
1984-01-02 23:48:00,1984-01-03 00:08:00,1984-01-03 00:33:00,B3.1,0
1984-01-03 05:12:00,1984-01-03 05:16:00,1984-01-03 05:54:00,B2.1,0
1984-01-03 20:11:00,1984-01-03 20:15:00,1984-01-03 20:19:00,B3.8,0
1984-01-03 21:28:00,1984-01-03 21:32:00,1984-01-03 21:39:00,B6.3,0
1984-01-03 23:54:00,1984-01-04 00:04:00,1984-01-04 00:11:00,B4.6,4384
1984-01-04 02:47:00,1984-01-04 03:02:00,1984-01-04 03:17:00,B4.0,0
1984-01-04 10:11:00,1984-01-04 10:14:00,1984-01-04 10:27:00,B3.6,0
1984-01-04 11:19:00,1984-01-04 11:25:00,1984-01-04 11:34:00,B6.1,0
1984-01-05 04:35:00,1984-01-05 04:50:00,1984-01-05 05:10:00,C1.2,0
1984-01-05 08:11:00,1984-01-05 08:15:00,1984-01-05 08:21:00,B2.8,0
1984-01-05 17:10:00,1984-01-05 17:26:00,1984-01-05 17:30:00,C2.1,4384
1984-01-06 03:47:00,1984-01-06 03:51:00,1984-01-06 03:54:00,B3.3,0
1984-01-06 05:33:00,1984-01-06 05:36:00,1984-01-06 05:40:00,B3.5,0
1984-01-06 05:52:00,1984-01-06 05:56:00,1984-01-06 06:06:00,B4.8,0
1984-01-06 09:09:00,1984-01-06 09:15:00,1984-01-06 09:37:00,B7.6,0
1984-01-06 11:39:00,1984-01-06 11:55:00,1984-01-06 11:59:00,B4.9,0
1984-01-06 13:26:00,1984-01-06 13:33:00,1984-01-06 13:54:00,B5.6,0
1984-01-06 14:16:00,1984-01-06 14:21:00,1984-01-06 14:26:00,B5.0,0
1984-01-06 14:56:00,1984-01-06 15:01:00,1984-01-06 15:06:00,B8.2,0
1984-01-06 15:46:00,1984-01-06 15:49:00,1984-01-06 15:51:00,B4.0,0
1984-01-06 16:04:00,1984-01-06 16:10:00,1984-01-06 16:14:00,C1.8,0
1984-01-06 19:07:00,1984-01-06 19:11:00,1984-01-06 19:13:00,B3.7,0
1984-01-06 19:56:00,1984-01-06 20:00:00,1984-01-06 20:06:00,B3.6,0
1984-01-06 20:36:00,1984-01-06 20:40:00,1984-01-06 20:42:00,B5.0,0
1984-01-06 22:51:00,1984-01-06 22:55:00,1984-01-06 22:58:00,B4.6,0
1984-01-06 23:44:00,1984-01-06 23:48:00,1984-01-06 23:51:00,B3.5,0
1984-01-07 18:55:00,1984-01-07 19:08:00,1984-01-07 19:20:00,B5.9,0
1984-01-08 10:15:00,1984-01-08 10:18:00,1984-01-08 10:21:00,B3.0,0
1984-01-08 14:40:00,1984-01-08 14:45:00,1984-01-08 14:49:00,B8.8,0
1984-01-08 16:35:00,1984-01-08 16:41:00,1984-01-08 16:46:00,B3.5,0
1984-01-08 16:56:00,1984-01-08 17:01:00,1984-01-08 17:07:00,B8.5,0
1984-01-08 17:35:00,1984-01-08 17:39:00,1984-01-08 17:43:00,B4.3,0
1984-01-08 20:16:00,1984-01-08 20:26:00,1984-01-08 20:33:00,C2.5,0
