event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2017-01-04 02:34:00,2017-01-04 02:39:00,2017-01-04 02:50:00,B1.8,12624
2017-01-05 18:20:00,2017-01-05 18:31:00,2017-01-05 18:39:00,B1.4,0
2017-01-10 10:25:00,2017-01-10 10:30:00,2017-01-10 10:33:00,B7.3,0
2017-01-10 12:56:00,2017-01-10 13:00:00,2017-01-10 13:04:00,B8.8,0
2017-01-10 15:10:00,2017-01-10 15:13:00,2017-01-10 15:17:00,B3.9,0
2017-01-10 15:21:00,2017-01-10 15:25:00,2017-01-10 15:31:00,B4.1,0
2017-01-10 16:36:00,2017-01-10 16:46:00,2017-01-10 16:49:00,B6.6,0
2017-01-10 18:03:00,2017-01-10 18:08:00,2017-01-10 18:13:00,B5.4,0
2017-01-10 21:07:00,2017-01-10 21:12:00,2017-01-10 21:15:00,B1.2,0
2017-01-10 22:36:00,2017-01-10 22:47:00,2017-01-10 22:54:00,B2.5,0
2017-01-11 01:53:00,2017-01-11 01:58:00,2017-01-11 02:01:00,B3.2,0
2017-01-11 14:52:00,2017-01-11 15:00:00,2017-01-11 15:40:00,B2.3,0
2017-01-11 15:51:00,2017-01-11 15:54:00,2017-01-11 15:56:00,B2.4,0
2017-01-11 16:04:00,2017-01-11 16:07:00,2017-01-11 16:10:00,B4.0,0
2017-01-11 19:23:00,2017-01-11 19:35:00,2017-01-11 20:01:00,B2.4,0
2017-01-11 21:35:00,2017-01-11 21:43:00,2017-01-11 21:53:00,B5.0,0
2017-01-12 06:56:00,2017-01-12 07:05:00,2017-01-12 07:12:00,B3.4,0
2017-01-12 15:54:00,2017-01-12 16:18:00,2017-01-12 16:41:00,C3.8,0
2017-01-14 07:08:00,2017-01-14 07:16:00,2017-01-14 07:20:00,B2.1,0
2017-01-16 01:41:00,2017-01-16 01:44:00,2017-01-16 01:48:00,B1.3,12626
2017-01-16 18:12:00,2017-01-16 18:23:00,2017-01-16 18:35:00,B1.4,12625
2017-01-18 18:33:00,2017-01-18 18:36:00,2017-01-18 18:39:00,B1.3,0
2017-01-20 06:33:00,2017-01-20 06:36:00,2017-01-20 06:37:00,B1.0,12628
2017-01-20 06:42:00,2017-01-20 06:43:00,2017-01-20 06:44:00,B1.4,12628
2017-01-20 06:47:00,2017-01-20 07:15:00,2017-01-20 07:19:00,B1.7,12628
2017-01-20 07:51:00,2017-01-20 08:36:00,2017-01-20 08:44:00,B2.7,12628
2017-01-20 09:33:00,2017-01-20 09:39:00,2017-01-20 09:42:00,B4.3,12628
2017-01-20 10:37:00,2017-01-20 10:46:00,2017-01-20 10:52:00,B5.3,12628
2017-01-20 15:09:00,2017-01-20 15:16:00,2017-01-20 15:20:00,B3.1,12628
2017-01-20 17:09:00,2017-01-20 17:12:00,2017-01-20 17:16:00,B4.1,12627
2017-01-20 20:57:00,2017-01-20 21:00:00,2017-01-20 21:04:00,B2.6,12627
2017-01-21 02:10:00,2017-01-21 02:17:00,2017-01-21 02:21:00,B5.4,12628
2017-01-21 02:28:00,2017-01-21 02:31:00,2017-01-21 02:36:00,B7.1,12628
2017-01-21 03:00:00,2017-01-21 03:05:00,2017-01-21 03:07:00,B7.6,12628
2017-01-21 04:02:00,2017-01-21 04:05:00,2017-01-21 04:07:00,B3.6,12628
2017-01-21 06:23:00,2017-01-21 06:29:00,2017-01-21 06:36:00,C1.2,12628
2017-01-21 07:02:00,2017-01-21 07:05:00,2017-01-21 07:09:00,B8.4,12628
2017-01-21 07:14:00,2017-01-21 07:26:00,2017-01-21 07:29:00,C9.3,12628
2017-01-21 08:23:00,2017-01-21 08:26:00,2017-01-21 08:29:00,B3.5,12628
2017-01-21 08:58:00,2017-01-21 09:06:00,2017-01-21 09:10:00,B3.8,12628
2017-01-21 09:12:00,2017-01-21 09:17:00,2017-01-21 09:26:00,B5.1,12628
2017-01-21 09:40:00,2017-01-21 09:46:00,2017-01-21 09:52:00,C1.0,12628
2017-01-21 10:19:00,2017-01-21 10:23:00,2017-01-21 10:27:00,C1.1,12628
2017-01-21 10:59:00,2017-01-21 11:08:00,2017-01-21 11:11:00,C6.1,12628
2017-01-21 13:19:00,2017-01-21 13:26:00,2017-01-21 13:30:00,C1.8,12628
2017-01-21 14:08:00,2017-01-21 14:11:00,2017-01-21 14:13:00,B5.1,12628
2017-01-22 12:23:00,2017-01-22 12:27:00,2017-01-22 12:34:00,B2.4,12628
2017-01-24 16:03:00,2017-01-24 16:08:00,2017-01-24 16:11:00,B1.9,12629
2017-01-24 17:47:00,2017-01-24 17:55:00,2017-01-24 18:01:00,B5.2,12629
2017-01-24 18:39:00,2017-01-24 18:45:00,2017-01-24 18:56:00,B2.6,12629
2017-01-24 23:44:00,2017-01-24 23:49:00,2017-01-24 23:54:00,B3.2,12629
2017-01-25 02:15:00,2017-01-25 02:20:00,2017-01-25 02:24:00,B4.6,12629
2017-01-25 03:54:00,2017-01-25 03:58:00,2017-01-25 04:02:00,B2.4,12629
2017-01-25 04:16:00,2017-01-25 04:20:00,2017-01-25 04:24:00,B3.0,0
2017-01-25 09:43:00,2017-01-25 09:48:00,2017-01-25 09:54:00,B4.0,0
2017-01-25 10:48:00,2017-01-25 10:51:00,2017-01-25 10:55:00,B2.3,0
2017-01-25 15:19:00,2017-01-25 15:31:00,2017-01-25 15:36:00,B6.5,12629
2017-01-25 16:48:00,2017-01-25 16:53:00,2017-01-25 16:59:00,B4.6,12629
2017-01-25 17:55:00,2017-01-25 18:01:00,2017-01-25 18:11:00,B3.0,12629
2017-01-25 19:22:00,2017-01-25 19:32:00,2017-01-25 19:42:00,B3.8,12629
2017-01-25 20:09:00,2017-01-25 20:12:00,2017-01-25 20:16:00,B2.2,12629
2017-01-25 21:22:00,2017-01-25 21:28:00,2017-01-25 21:32:00,B8.5,12629
2017-01-25 22:48:00,2017-01-25 22:52:00,2017-01-25 22:56:00,B2.2,12629
2017-01-26 03:48:00,2017-01-26 03:52:00,2017-01-26 03:57:00,B2.2,12629
2017-01-26 04:06:00,2017-01-26 04:12:00,2017-01-26 04:15:00,B4.1,12629
2017-01-26 04:40:00,2017-01-26 04:43:00,2017-01-26 04:46:00,B2.1,12629
2017-01-26 05:23:00,2017-01-26 05:28:00,2017-01-26 05:33:00,B2.3,12629
2017-01-26 06:08:00,2017-01-26 06:13:00,2017-01-26 06:18:00,B3.9,12629
2017-01-26 12:18:00,2017-01-26 12:21:00,2017-01-26 12:23:00,B2.0,12629
2017-01-26 16:26:00,2017-01-26 16:33:00,2017-01-26 16:39:00,B2.6,12629
2017-01-26 16:48:00,2017-01-26 16:51:00,2017-01-26 16:54:00,B2.2,12629
2017-01-27 10:38:00,2017-01-27 10:45:00,2017-01-27 10:52:00,B5.4,12627
2017-01-27 15:35:00,2017-01-27 15:39:00,2017-01-27 15:43:00,B2.3,12629
2017-01-28 20:56:00,2017-01-28 21:09:00,2017-01-28 21:21:00,C2.8,12627
2017-02-04 05:57:00,2017-02-04 06:00:00,2017-02-04 06:04:00,B1.2,12631
