event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2000-01-19 22:13:00,2000-01-19 22:21:00,2000-01-19 22:24:00,C2.4,0
2000-01-20 02:21:00,2000-01-20 02:26:00,2000-01-20 02:30:00,C4.1,0
2000-01-20 03:59:00,2000-01-20 04:04:00,2000-01-20 04:08:00,C1.8,0
2000-01-20 20:59:00,2000-01-20 21:02:00,2000-01-20 21:07:00,C1.6,0
2000-01-20 22:16:00,2000-01-20 22:20:00,2000-01-20 22:22:00,C2.6,0
2000-01-21 01:37:00,2000-01-21 01:41:00,2000-01-21 01:45:00,C5.8,0
2000-01-21 05:02:00,2000-01-21 05:10:00,2000-01-21 05:15:00,C6.7,0
2000-01-21 06:34:00,2000-01-21 06:48:00,2000-01-21 06:58:00,M1.4,0
2000-01-21 08:11:00,2000-01-21 08:45:00,2000-01-21 08:54:00,C3.5,0
2000-01-21 11:33:00,2000-01-21 11:42:00,2000-01-21 11:52:00,C5.1,0
2000-01-21 18:20:00,2000-01-21 18:25:00,2000-01-21 18:32:00,C2.8,0
2000-01-22 08:22:00,2000-01-22 08:27:00,2000-01-22 08:34:00,C1.2,0
2000-01-22 08:46:00,2000-01-22 08:58:00,2000-01-22 09:08:00,C1.2,0
2000-01-22 16:40:00,2000-01-22 16:53:00,2000-01-22 17:11:00,B9.8,0
2000-01-22 17:55:00,2000-01-22 18:01:00,2000-01-22 18:07:00,M1.0,0
2000-01-24 15:54:00,2000-01-24 16:02:00,2000-01-24 16:08:00,C1.8,0
2000-01-24 19:22:00,2000-01-24 19:32:00,2000-01-24 19:36:00,B9.4,0
2000-01-24 20:34:00,2000-01-24 20:38:00,2000-01-24 20:58:00,B6.3,0
2000-01-24 21:27:00,2000-01-24 21:31:00,2000-01-24 21:34:00,C5.3,8842
2000-01-24 22:06:00,2000-01-24 22:11:00,2000-01-24 22:15:00,C1.3,0
2000-01-25 01:40:00,2000-01-25 01:45:00,2000-01-25 01:50:00,C1.1,0
2000-01-25 02:50:00,2000-01-25 02:55:00,2000-01-25 03:00:00,B7.6,0
2000-01-25 03:44:00,2000-01-25 03:50:00,2000-01-25 03:55:00,C1.9,0
2000-01-25 06:19:00,2000-01-25 06:23:00,2000-01-25 06:26:00,C6.8,0
2000-01-25 11:32:00,2000-01-25 11:36:00,2000-01-25 11:40:00,B6.3,0
